i,side,reason,confluence,agreement,taken,quality
44317,-1,break_dn,1.0,full,True,91.97
44396,1,break_up,-1.0,conflict,True,79.87
44404,1,break_up,-1.0,conflict,True,77.71
44421,1,break_up,-1.0,conflict,True,92.46
44442,1,break_up,-0.556,conflict,True,83.34
44484,1,break_up,-0.556,conflict,True,78.75
44565,1,break_up,-0.556,conflict,True,83.5
44583,1,break_up,-0.556,conflict,True,73.79
44653,-1,break_dn,0.222,partial,True,80.24
44671,-1,break_dn,0.222,partial,True,78.78
44700,1,break_up,-0.667,conflict,True,84.71
44783,1,break_up,0.111,partial,True,79.84
44830,-1,break_dn,-0.111,conflict,True,97.71
44863,1,break_up,0.111,partial,True,83.47
44911,1,break_up,0.111,partial,True,86.18
44948,1,break_up,0.111,partial,True,97.66
45005,-1,break_dn,-0.111,conflict,True,98.59
45090,1,break_up,-0.333,conflict,True,78.8
45126,1,break_up,-0.111,conflict,True,83.64
45143,1,break_up,0.111,partial,True,89.4
45145,1,break_up,0.111,partial,True,74.7
45173,-1,break_dn,-0.111,conflict,True,94.21
45180,-1,break_dn,0.111,partial,True,88.97
45214,-1,break_dn,0.333,partial,True,71.69
45229,-1,break_dn,0.333,partial,True,93.58
45287,-1,break_dn,0.333,partial,True,77.42
45361,-1,break_dn,1.0,full,True,74.79
45419,-1,break_dn,1.0,full,True,83.33
45450,1,break_up,-1.0,conflict,True,91.29
45471,1,break_up,-1.0,conflict,True,72.8
45514,1,break_up,0.111,partial,True,81.6
45550,-1,break_dn,-0.111,conflict,True,81.79
45598,-1,break_dn,0.333,partial,True,68.44
45658,1,break_up,-1.0,conflict,True,86.49
45683,1,break_up,-1.0,conflict,True,75.62
45738,1,break_up,-1.0,conflict,True,74.03
45751,1,break_up,-0.778,conflict,True,81.12
45774,-1,break_dn,0.778,partial,True,81.26
45841,1,break_up,-1.0,conflict,True,74.52
45857,-1,break_dn,1.0,full,True,93.84
45879,1,break_up,-1.0,conflict,True,90.45
45961,-1,break_dn,1.0,full,True,81.95
45990,-1,break_dn,1.0,full,True,70.78
46007,-1,break_dn,1.0,full,True,80.05
46024,1,break_up,-1.0,conflict,True,77.92
46075,1,break_up,-1.0,conflict,True,80.22
46084,1,break_up,-1.0,conflict,True,79.56
46112,1,break_up,-1.0,conflict,True,79.6
46137,1,break_up,-0.778,conflict,True,82.55
46172,1,break_up,-0.556,conflict,True,84.72
46184,1,break_up,-0.556,conflict,True,72.87
46197,1,break_up,-0.556,conflict,True,84.43
46202,1,break_up,-0.556,conflict,True,87.7
46297,-1,break_dn,0.556,partial,True,85.1
46341,-1,break_dn,1.0,full,True,89.12
46352,-1,break_dn,1.0,full,True,81.52
46510,-1,break_dn,1.0,full,True,74.68
46613,-1,break_dn,1.0,full,True,77.57
46619,-1,break_dn,1.0,full,True,93.3
46630,-1,break_dn,1.0,full,True,82.5
46649,-1,break_dn,1.0,full,True,89.28
46678,-1,break_dn,1.0,full,True,78.59
46701,-1,break_dn,1.0,full,True,74.27
46720,-1,break_dn,1.0,full,True,76.78
46815,-1,break_dn,1.0,full,True,75.74
46830,1,break_up,-1.0,conflict,True,80.45
46917,1,break_up,-1.0,conflict,True,91.75
47003,-1,break_dn,1.0,full,True,77.7
47032,-1,break_dn,1.0,full,True,72.68
47079,-1,break_dn,1.0,full,True,90.7
47104,-1,break_dn,1.0,full,True,72.41
47207,1,break_up,-1.0,conflict,True,77.67
47238,-1,break_dn,1.0,full,True,89.19
47296,-1,break_dn,1.0,full,True,77.23
47347,1,break_up,-1.0,conflict,True,79.11
47423,-1,break_dn,1.0,full,True,88.09
47454,1,break_up,-1.0,conflict,True,80.92
47465,1,break_up,-1.0,conflict,True,84.0
47575,1,break_up,-0.556,conflict,True,89.44
47621,1,break_up,-0.556,conflict,True,79.36
47633,1,break_up,-0.556,conflict,True,79.4
47682,1,break_up,-0.556,conflict,True,92.77
47751,1,break_up,-0.222,conflict,True,66.44
47771,-1,break_dn,0.222,partial,True,75.77
47778,1,break_up,0.111,partial,True,93.47
47801,-1,break_dn,-0.111,conflict,True,98.13
47845,-1,break_dn,-0.111,conflict,True,83.49
47859,1,break_up,0.111,partial,True,95.02
47906,-1,break_dn,0.333,partial,True,92.02
47916,-1,break_dn,0.333,partial,True,81.66
47939,-1,break_dn,0.333,partial,True,77.2
47972,-1,break_dn,0.333,partial,True,76.22
47985,1,break_up,-0.333,conflict,True,96.35
48000,1,break_up,-0.333,conflict,True,73.29
48099,-1,break_dn,0.667,partial,True,72.82
48129,1,break_up,-1.0,conflict,True,93.18
48140,-1,break_dn,1.0,full,True,93.39
48152,-1,break_dn,1.0,full,True,73.16
48222,1,break_up,-1.0,conflict,True,79.76
48252,1,break_up,-0.778,conflict,True,91.4
48281,1,break_up,-0.556,conflict,True,81.65
48313,1,break_up,-0.222,conflict,True,75.67
48326,-1,break_dn,-0.111,conflict,True,82.84
48395,-1,break_dn,0.333,partial,True,88.14
48420,-1,break_dn,0.667,partial,True,68.04
48429,-1,break_dn,0.667,partial,True,84.98
48456,1,break_up,-0.667,conflict,True,79.01
48513,-1,break_dn,0.444,partial,True,80.78
48557,1,break_up,-0.667,conflict,True,84.49
48586,-1,break_dn,0.667,partial,True,91.37
48615,-1,break_dn,1.0,full,True,93.14
48651,-1,break_dn,1.0,full,True,90.72
48660,-1,break_dn,1.0,full,True,78.85
48729,1,break_up,-1.0,conflict,True,94.0
48732,-1,break_dn,1.0,full,True,75.24
48740,-1,break_dn,1.0,full,True,95.94
48756,-1,break_dn,1.0,full,True,93.27
48803,1,break_up,-0.556,conflict,True,98.2
48805,1,break_up,-0.556,conflict,True,92.97
48811,1,break_up,-0.556,conflict,True,78.77
48846,1,break_up,-0.222,conflict,True,73.63
48895,1,break_up,0.111,partial,True,83.91
48927,-1,break_dn,-0.111,conflict,True,96.23
48946,-1,break_dn,-0.111,conflict,True,86.12
49022,1,break_up,-1.0,conflict,True,83.05
49124,-1,break_dn,0.556,partial,True,91.79
49165,1,break_up,-0.778,conflict,True,92.53
49178,-1,break_dn,0.778,partial,True,87.49
49217,1,break_up,-0.556,conflict,True,80.12
49224,1,break_up,-0.556,conflict,True,81.87
49305,-1,break_dn,-0.111,conflict,True,79.73
49371,1,break_up,0.111,partial,True,79.33
49415,-1,break_dn,-0.111,conflict,True,79.82
49434,-1,break_dn,-0.111,conflict,True,98.16
