pattern_id,stop_atr,target_atr,rr,n_events,n_decided,chop_pct,undefined,hold_pct,base_pct,base_flat_pct,fair_pct,dev_pp,edge_R,gross_R,friction_R,net_R,z,p_binom,z_shift,p,p_perm,folds_agree,fold_frac,survives_bh,beats_expected_max
cbcbb|ab,0.5,1.0,2.0,367,367,0.0,0,33.51,32.31,32.29,33.33,1.2,0.0361,0.0054,0.4346,-0.4291,0.49,0.6217484130024212,0.43,0.6658979770061495,0.6666666666666666,3/4,0.75,False,False
dddcc|ab,0.5,1.0,2.0,1174,1173,0.1,0,31.54,32.25,32.29,33.33,-0.71,-0.0213,-0.0537,0.4063,-0.46,-0.52,0.6032489563982487,-0.43,0.6636127082523686,0.6417910447761194,2/4,0.5,False,False
bbbab|ac,0.5,3.0,6.0,560,550,1.8,0,12.55,13.3,13.24,14.29,-0.76,-0.053,-0.1218,0.434,-0.5558,-0.52,0.6009861624595254,-0.43,0.6658609437686679,0.6716417910447762,2/4,0.5,False,False
aabab|ac,1.0,1.0,1.0,427,425,0.5,0,48.24,49.37,49.29,50.0,-1.13,-0.0226,-0.0353,0.1978,-0.2331,-0.47,0.6404393387320862,-0.43,0.6695656081860362,0.6616915422885572,2/4,0.5,False,False
aaaba|ca,0.5,3.0,6.0,1049,1027,2.1,0,13.73,13.18,13.24,14.29,0.55,0.0387,-0.0389,0.4028,-0.4417,0.52,0.6002134637847579,0.43,0.6641465958377445,0.6716417910447762,2/4,0.5,False,False
ccddd|bb,1.0,3.0,3.0,393,377,4.1,0,22.55,23.41,23.32,25.0,-0.87,-0.0347,-0.0981,0.2182,-0.3163,-0.4,0.6907220073758291,-0.43,0.6700176689920924,0.6666666666666666,2/4,0.5,False,False
babaa|aa,0.5,1.0,2.0,351,351,0.0,0,31.05,32.29,32.29,33.33,-1.24,-0.0371,-0.0684,0.4089,-0.4772,-0.5,0.6205541521069783,-0.43,0.6664748574271295,0.6567164179104478,1/4,0.25,False,False
bbbbb|bc,0.5,1.0,2.0,536,536,0.0,0,31.34,32.17,32.29,33.33,-0.83,-0.0249,-0.0597,0.4568,-0.5165,-0.41,0.6803732374871841,-0.43,0.6682612964678639,0.6766169154228856,1/4,0.25,False,False
ddcdd|cc,0.5,2.0,4.0,635,631,0.6,0,19.97,19.28,19.3,20.0,0.69,0.0347,-0.0016,0.405,-0.4066,0.44,0.6587009781921731,0.43,0.6705724898896097,0.6965174129353234,3/4,0.75,False,False
bbbbc|ac,0.5,2.0,4.0,302,302,0.0,0,20.2,19.48,19.3,20.0,0.72,0.036,0.0099,0.4565,-0.4466,0.32,0.7522058636455976,0.43,0.6637119607312354,0.6368159203980099,3/4,0.75,False,False
bccdd|cc,0.5,2.0,4.0,394,394,0.0,0,18.78,19.43,19.3,20.0,-0.64,-0.0322,-0.0609,0.4072,-0.4681,-0.32,0.7463818401852222,-0.43,0.6672098455879457,0.7114427860696517,2/4,0.5,False,False
abbaa|ab,0.5,2.0,4.0,410,408,0.5,0,19.85,19.26,19.3,20.0,0.6,0.0298,-0.0074,0.4028,-0.4101,0.31,0.7596727950407225,0.43,0.6668457202609139,0.6915422885572139,2/4,0.5,False,False
baaaa|ac,1.0,3.0,3.0,902,858,4.9,0,22.61,23.2,23.32,25.0,-0.59,-0.0236,-0.0956,0.1948,-0.2904,-0.41,0.6814943283960129,-0.43,0.6671360304722552,0.6766169154228856,1/4,0.25,False,False
cccbc|ac,1.0,1.0,1.0,669,669,0.0,0,50.07,49.36,49.29,50.0,0.72,0.0144,0.0015,0.2187,-0.2172,0.37,0.71028880707436,0.43,0.6700469661861128,0.6716417910447762,2/4,0.5,False,False
aaaaa|cc,1.0,2.0,2.0,890,871,2.1,0,31.8,32.46,32.45,33.33,-0.66,-0.0198,-0.0459,0.184,-0.23,-0.42,0.6768008723308019,-0.43,0.6693261564935904,0.6915422885572139,1/4,0.25,False,False
bccbc|ac,1.0,1.0,1.0,460,459,0.2,0,50.33,49.25,49.29,50.0,1.07,0.0214,0.0065,0.2156,-0.209,0.46,0.6458474265591365,0.42,0.6714835406835741,0.6766169154228856,3/4,0.75,False,False
baaaa|aa,1.0,2.0,2.0,946,931,1.6,0,32.76,32.34,32.45,33.33,0.42,0.0127,-0.0172,0.1983,-0.2155,0.28,0.78288188646553,0.42,0.6758247967483519,0.6567164179104478,2/4,0.5,False,False
cdddd|ca,1.0,3.0,3.0,897,849,5.4,0,23.56,23.22,23.32,25.0,0.34,0.0136,-0.0577,0.193,-0.2507,0.23,0.8143768185256619,0.42,0.6733896172946201,0.6716417910447762,2/4,0.5,False,False
aaabc|cc,1.0,3.0,3.0,623,595,4.5,0,23.87,23.21,23.32,25.0,0.65,0.0261,-0.0454,0.2059,-0.2513,0.38,0.7060391017963952,0.42,0.6717310295912258,0.6865671641791045,2/4,0.5,False,False
ddddd|ca,0.5,1.0,2.0,3030,3029,0.0,0,31.99,32.31,32.29,33.33,-0.31,-0.0094,-0.0403,0.386,-0.4263,-0.37,0.711374478904125,-0.42,0.6712966467004502,0.7064676616915423,2/4,0.5,False,False
cccbb|ab,0.5,2.0,4.0,713,710,0.4,0,20.14,19.29,19.3,20.0,0.85,0.0426,0.007,0.4525,-0.4454,0.58,0.5644808782830746,0.41,0.6818212040081544,0.7064676616915423,2/4,0.5,False,False
bbbbb|bb,0.5,1.0,2.0,1251,1251,0.0,0,32.77,32.21,32.29,33.33,0.57,0.017,-0.0168,0.443,-0.4597,0.43,0.668702352666167,0.41,0.6802053849433956,0.6965174129353234,2/4,0.5,False,False
bccdd|cb,0.5,1.0,2.0,371,371,0.0,0,31.54,32.3,32.29,33.33,-0.76,-0.0229,-0.0539,0.4393,-0.4932,-0.32,0.752629254979102,-0.41,0.6827876260456671,0.6368159203980099,2/4,0.5,False,False
baaaa|bc,0.5,3.0,6.0,466,460,1.3,0,13.91,13.24,13.24,14.29,0.67,0.0472,-0.0261,0.3957,-0.4218,0.43,0.6692425827333273,0.41,0.6812471094059485,0.7014925373134329,2/4,0.5,False,False
bbbbb|ba,1.0,2.0,2.0,802,795,0.9,0,33.08,32.42,32.45,33.33,0.66,0.0198,-0.0075,0.2196,-0.2272,0.4,0.6906272101255353,0.41,0.684132729340773,0.7213930348258707,2/4,0.5,False,False
bdddd|ca,1.0,3.0,3.0,403,387,4.0,0,24.03,23.2,23.32,25.0,0.83,0.0333,-0.0388,0.1922,-0.231,0.39,0.6977472902927275,0.41,0.6825202590823254,0.7164179104477612,2/4,0.5,False,False
bccdd|cc,1.0,3.0,3.0,394,373,5.3,0,22.79,23.42,23.32,25.0,-0.63,-0.0254,-0.0885,0.2036,-0.2921,-0.29,0.7721648081872087,-0.41,0.6849521044097919,0.6915422885572139,2/4,0.5,False,False
aaaaa|ba,1.0,3.0,3.0,3135,2965,5.4,0,23.54,23.21,23.32,25.0,0.33,0.0131,-0.0583,0.1948,-0.2531,0.42,0.6714216444946239,0.4,0.69270083122477,0.6965174129353234,1/4,0.25,False,False
cbbaa|ab,1.0,2.0,2.0,390,383,1.8,0,31.33,32.43,32.45,33.33,-1.1,-0.0329,-0.0601,0.2074,-0.2674,-0.46,0.6461087390499535,-0.4,0.6857485174739311,0.6268656716417911,2/4,0.5,False,False
bbaaa|ab,1.0,3.0,3.0,561,542,3.2,1,22.51,23.27,23.32,25.0,-0.76,-0.0303,-0.0996,0.2079,-0.3075,-0.42,0.6761904328538367,-0.4,0.6916052964811643,0.6865671641791045,1/4,0.25,False,False
abaaa|ab,1.0,1.0,1.0,485,483,0.4,0,50.52,49.25,49.29,50.0,1.26,0.0253,0.0104,0.2071,-0.1968,0.56,0.5784315787473147,0.4,0.6869672622248522,0.6666666666666666,2/4,0.5,False,False
bbccb|ba,1.0,2.0,2.0,441,425,3.6,0,31.53,32.33,32.45,33.33,-0.8,-0.0239,-0.0541,0.2318,-0.2859,-0.35,0.7253796902942062,-0.4,0.6863417041984148,0.7213930348258707,1/4,0.25,False,False
ddcbc|ac,0.5,2.0,4.0,324,322,0.6,0,18.32,19.3,19.3,20.0,-0.97,-0.0486,-0.0839,0.4123,-0.4962,-0.44,0.6580199840802988,-0.4,0.6887684680576647,0.7064676616915423,2/4,0.5,False,False
aaaab|bc,1.0,3.0,3.0,1301,1239,4.8,0,22.76,23.26,23.32,25.0,-0.5,-0.0199,-0.0896,0.2074,-0.297,-0.41,0.6786727389242463,-0.4,0.6904035601447475,0.6865671641791045,2/4,0.5,False,False
babaa|ab,1.0,1.0,1.0,304,304,0.0,0,50.33,49.33,49.29,50.0,1.0,0.02,0.0066,0.2046,-0.198,0.35,0.7272607327807248,0.4,0.6900492024298549,0.6965174129353234,2/4,0.5,False,False
abaaa|ab,1.0,3.0,3.0,485,457,5.8,0,24.29,23.34,23.32,25.0,0.94,0.0378,-0.0284,0.2071,-0.2356,0.48,0.6326663321346082,0.39,0.6987823670149134,0.7164179104477612,1/4,0.25,False,False
ccccc|ca,0.5,2.0,4.0,633,629,0.6,0,20.03,19.38,19.3,20.0,0.65,0.0325,0.0016,0.4448,-0.4432,0.41,0.6802274452210078,0.39,0.6997999871187945,0.6965174129353234,2/4,0.5,False,False
ddcbb|ab,1.0,3.0,3.0,417,392,6.0,0,23.98,23.06,23.32,25.0,0.92,0.0368,-0.0408,0.2012,-0.242,0.43,0.6649750331039774,0.39,0.6967711943155278,0.7164179104477612,2/4,0.5,False,False
ddcbb|ab,1.0,2.0,2.0,417,408,2.2,0,33.33,32.3,32.45,33.33,1.04,0.0311,-0.0,0.2012,-0.2012,0.45,0.6538938506634214,0.39,0.6945051441132668,0.6567164179104478,3/4,0.75,False,False
cccdd|cb,0.5,2.0,4.0,539,537,0.4,0,18.62,19.32,19.3,20.0,-0.7,-0.035,-0.0689,0.4288,-0.4977,-0.41,0.680734880295965,-0.39,0.6971522580608853,0.7213930348258707,2/4,0.5,False,False
caaaa|ba,0.5,2.0,4.0,437,433,0.9,0,20.09,19.34,19.3,20.0,0.76,0.0378,0.0046,0.4023,-0.3977,0.4,0.6899747201621396,0.39,0.6970403442378081,0.6915422885572139,2/4,0.5,False,False
cdddd|ab,0.5,1.0,2.0,424,423,0.2,0,31.68,32.25,32.29,33.33,-0.57,-0.0172,-0.0496,0.4052,-0.4548,-0.25,0.8003369357919959,-0.39,0.6950283941657929,0.7263681592039801,1/4,0.25,False,False
bbbbb|bc,0.5,3.0,6.0,536,533,0.6,0,13.88,13.25,13.24,14.29,0.63,0.0443,-0.0281,0.4568,-0.4849,0.43,0.6663924818395843,0.38,0.705358379248058,0.6865671641791045,2/4,0.5,False,False
bbbcb|ca,0.5,1.0,2.0,627,627,0.0,0,33.01,32.27,32.29,33.33,0.75,0.0224,-0.0096,0.4397,-0.4493,0.4,0.6887815057534729,0.38,0.7049632697048315,0.6865671641791045,2/4,0.5,False,False
aaaab|cc,0.5,3.0,6.0,880,861,2.2,0,12.54,13.13,13.24,14.29,-0.59,-0.0412,-0.122,0.3981,-0.5201,-0.51,0.6087679357988581,-0.38,0.7021428218549995,0.7611940298507462,1/4,0.25,False,False
baaaa|bc,1.0,3.0,3.0,466,444,4.7,0,22.52,23.3,23.32,25.0,-0.78,-0.0311,-0.0991,0.1979,-0.297,-0.39,0.6980359535803322,-0.38,0.7028180976852859,0.6716417910447762,2/4,0.5,False,False
cccdd|cb,1.0,3.0,3.0,539,522,3.2,0,24.33,23.45,23.32,25.0,0.88,0.0353,-0.0268,0.2144,-0.2412,0.48,0.6339588652298603,0.38,0.7031588872983376,0.7064676616915423,2/4,0.5,False,False
ccccc|ca,1.0,1.0,1.0,633,633,0.0,0,48.34,49.33,49.29,50.0,-0.99,-0.0199,-0.0332,0.2224,-0.2556,-0.5,0.6169725033466227,-0.38,0.7058943487548461,0.6766169154228856,1/4,0.25,False,False
bcddd|cc,1.0,3.0,3.0,330,320,3.0,0,24.06,23.15,23.32,25.0,0.91,0.0366,-0.0375,0.2089,-0.2464,0.39,0.697943409120891,0.38,0.7063703188623662,0.7263681592039801,2/4,0.5,False,False
bbbba|ba,0.5,1.0,2.0,540,539,0.0,1,33.21,32.35,32.29,33.33,0.86,0.0259,-0.0037,0.4422,-0.4459,0.43,0.6686972979907615,0.38,0.7046080356498101,0.6965174129353234,3/4,0.75,False,False
dccdd|cb,1.0,1.0,1.0,383,383,0.0,0,48.3,49.28,49.29,50.0,-0.98,-0.0196,-0.0339,0.2064,-0.2403,-0.38,0.701300248585813,-0.38,0.7049488673677224,0.6865671641791045,2/4,0.5,False,False
bbbbb|bb,0.5,3.0,6.0,1251,1235,1.3,0,12.96,13.32,13.24,14.29,-0.37,-0.0256,-0.0931,0.443,-0.5361,-0.38,0.7048080168510856,-0.37,0.71035945718618,0.746268656716418,2/4,0.5,False,False
ddddd|ba,0.5,1.0,2.0,1908,1908,0.0,0,31.97,32.3,32.29,33.33,-0.33,-0.0099,-0.0409,0.3893,-0.4301,-0.31,0.7574044113311666,-0.37,0.710069953931862,0.681592039800995,1/4,0.25,False,False
bbbcb|ca,1.0,3.0,3.0,627,597,4.8,0,23.95,23.46,23.32,25.0,0.5,0.0198,-0.0419,0.2199,-0.2617,0.29,0.7750832162432699,0.37,0.7106234193673068,0.7213930348258707,2/4,0.5,False,False
bcccc|ca,1.0,3.0,3.0,326,311,4.6,0,22.19,23.42,23.32,25.0,-1.24,-0.0495,-0.1125,0.2151,-0.3276,-0.52,0.6060155171487669,-0.37,0.710580961427781,0.7014925373134329,2/4,0.5,False,False
ccccd|cc,0.5,2.0,4.0,449,442,1.6,0,18.55,19.35,19.3,20.0,-0.8,-0.04,-0.0724,0.427,-0.4994,-0.43,0.6699293969580726,-0.37,0.7085427277776291,0.6965174129353234,1/4,0.25,False,False
cdddd|ca,0.5,2.0,4.0,897,890,0.8,0,19.66,19.3,19.3,20.0,0.37,0.0183,-0.0169,0.3859,-0.4028,0.28,0.7816319091281901,0.37,0.7141284747626341,0.681592039800995,3/4,0.75,False,False
bdddd|cb,0.5,3.0,6.0,449,445,0.9,0,12.58,13.28,13.24,14.29,-0.69,-0.0486,-0.1191,0.4103,-0.5294,-0.43,0.6655582257656587,-0.37,0.7088594347011541,0.681592039800995,2/4,0.5,False,False
bbbcb|ca,0.5,3.0,6.0,627,616,1.8,0,12.82,13.32,13.24,14.29,-0.5,-0.0348,-0.1023,0.4397,-0.542,-0.36,0.7161621075899959,-0.37,0.7146989385985323,0.7313432835820896,2/4,0.5,False,False
abbba|ba,0.5,3.0,6.0,367,362,1.4,0,13.81,13.28,13.24,14.29,0.53,0.037,-0.0331,0.435,-0.4681,0.3,0.766844461849208,0.37,0.7122556075227757,0.7014925373134329,2/4,0.5,False,False
bbbcc|cb,0.5,3.0,6.0,763,748,2.0,0,12.83,13.35,13.24,14.29,-0.51,-0.0358,-0.1016,0.4487,-0.5503,-0.41,0.6802615739341871,-0.36,0.7185335473700514,0.7014925373134329,1/4,0.25,False,False
ddccb|ba,1.0,1.0,1.0,424,423,0.2,0,48.46,49.26,49.29,50.0,-0.79,-0.0159,-0.0307,0.2047,-0.2355,-0.33,0.7439006178278561,-0.36,0.7207454649260698,0.7661691542288557,2/4,0.5,False,False
baaba|ca,0.5,1.0,2.0,385,385,0.0,0,31.43,32.29,32.29,33.33,-0.86,-0.0257,-0.0571,0.3962,-0.4534,-0.36,0.7187146689166501,-0.36,0.7195692915172897,0.7114427860696517,2/4,0.5,False,False
ddddd|ab,1.0,3.0,3.0,1879,1791,4.7,0,22.95,23.26,23.32,25.0,-0.31,-0.0124,-0.0821,0.1941,-0.2762,-0.31,0.7553667874149301,-0.36,0.7205525461158248,0.7213930348258707,2/4,0.5,False,False
ddccb|ba,0.5,1.0,2.0,424,424,0.0,0,33.25,32.25,32.29,33.33,1.0,0.0301,-0.0024,0.4095,-0.4118,0.44,0.6579297276464691,0.36,0.7197796374227421,0.736318407960199,3/4,0.75,False,False
aaaaa|ac,1.0,1.0,1.0,2940,2933,0.2,0,49.64,49.27,49.29,50.0,0.37,0.0074,-0.0072,0.1928,-0.2,0.4,0.6885577870705152,0.36,0.7175415005922555,0.6368159203980099,3/4,0.75,False,False
ccbcb|ca,1.0,1.0,1.0,369,367,0.5,0,48.23,49.23,49.29,50.0,-1.0,-0.02,-0.0354,0.2168,-0.2523,-0.38,0.7014918264569693,-0.36,0.7163368996002606,0.7412935323383084,1/4,0.25,False,False
aabcc|cb,0.5,1.0,2.0,377,377,0.0,0,33.16,32.4,32.29,33.33,0.75,0.0226,-0.0053,0.4052,-0.4105,0.31,0.754700390014463,0.36,0.7177842148024274,0.7014925373134329,2/4,0.5,False,False
aaabb|ca,0.5,2.0,4.0,415,415,0.0,0,20.0,19.28,19.3,20.0,0.72,0.0361,0.0,0.3912,-0.3912,0.37,0.7090454544751272,0.36,0.7207684034162483,0.7512437810945274,3/4,0.75,False,False
ddcdd|cc,0.5,3.0,6.0,635,622,2.0,0,13.67,13.15,13.24,14.29,0.51,0.0358,-0.0434,0.405,-0.4484,0.38,0.7060827605444286,0.36,0.7212325505667403,0.6766169154228856,3/4,0.75,False,False
cbbaa|aa,0.5,2.0,4.0,402,402,0.0,0,19.65,19.3,19.3,20.0,0.35,0.0173,-0.0174,0.4224,-0.4398,0.18,0.8600904940057101,0.36,0.7188745923815696,0.7661691542288557,2/4,0.5,False,False
ddcbc|ac,1.0,2.0,2.0,324,317,2.2,0,31.23,32.48,32.45,33.33,-1.25,-0.0376,-0.0631,0.2062,-0.2693,-0.48,0.6333395396815009,-0.36,0.7196927164787996,0.6766169154228856,1/4,0.25,False,False
aabcc|cb,0.5,2.0,4.0,377,375,0.5,0,18.67,19.36,19.3,20.0,-0.69,-0.0347,-0.0667,0.4052,-0.4718,-0.34,0.7338587549393554,-0.36,0.7202988849166879,0.7711442786069652,2/4,0.5,False,False
ccccc|ab,0.5,1.0,2.0,490,490,0.0,0,31.84,32.28,32.29,33.33,-0.45,-0.0134,-0.0449,0.4532,-0.4981,-0.21,0.8325689976600643,-0.36,0.7152733401592335,0.6716417910447762,2/4,0.5,False,False
bbbcb|ca,0.5,2.0,4.0,627,623,0.6,0,19.9,19.32,19.3,20.0,0.59,0.0294,-0.0048,0.4397,-0.4445,0.37,0.7102641506455515,0.36,0.7165321204755675,0.736318407960199,2/4,0.5,False,False
cdddd|ab,1.0,2.0,2.0,424,415,2.1,0,32.05,32.52,32.45,33.33,-0.47,-0.0142,-0.0386,0.2026,-0.2411,-0.21,0.8372871991423961,-0.35,0.7235247742476281,0.746268656716418,2/4,0.5,False,False
ccccc|ba,1.0,2.0,2.0,572,566,1.0,0,31.63,32.4,32.45,33.33,-0.78,-0.0233,-0.0512,0.2276,-0.2788,-0.39,0.6930925897494062,-0.35,0.7261118861100182,0.7213930348258707,2/4,0.5,False,False
baaaa|ac,1.0,1.0,1.0,902,900,0.2,0,49.89,49.25,49.29,50.0,0.63,0.0127,-0.0022,0.1948,-0.197,0.38,0.7034593754720821,0.35,0.7279719004502375,0.7213930348258707,2/4,0.5,False,False
dccdc|ca,1.0,1.0,1.0,359,359,0.0,0,50.14,49.33,49.29,50.0,0.81,0.0162,0.0028,0.2036,-0.2008,0.31,0.7586790400506095,0.35,0.7270493445417336,0.7164179104477612,3/4,0.75,False,False
cbbcc|cb,0.5,2.0,4.0,533,530,0.6,0,18.68,19.37,19.3,20.0,-0.69,-0.0344,-0.066,0.4554,-0.5215,-0.4,0.6881984769121543,-0.35,0.7258539540225254,0.7412935323383084,2/4,0.5,False,False
ccccc|ab,1.0,1.0,1.0,490,490,0.0,0,48.78,49.31,49.29,50.0,-0.54,-0.0107,-0.0245,0.2266,-0.2511,-0.24,0.8120806369678654,-0.35,0.7299731219723374,0.7661691542288557,2/4,0.5,False,False
ddddd|ca,1.0,1.0,1.0,3030,3022,0.3,0,49.67,49.34,49.29,50.0,0.33,0.0065,-0.0066,0.193,-0.1996,0.36,0.7192337248449772,0.34,0.732112584238612,0.7412935323383084,2/4,0.5,False,False
bccbb|aa,0.5,3.0,6.0,336,326,3.0,0,12.58,13.33,13.24,14.29,-0.75,-0.0527,-0.1196,0.4223,-0.542,-0.4,0.6891499456887606,-0.34,0.7302335942262046,0.7014925373134329,1/4,0.25,False,False
aaaaa|bb,1.0,2.0,2.0,3063,3018,1.5,0,32.74,32.48,32.45,33.33,0.26,0.0078,-0.0179,0.1993,-0.2172,0.31,0.7587449280378402,0.34,0.7334264549518867,0.7064676616915423,2/4,0.5,False,False
bccdd|cb,0.5,2.0,4.0,371,369,0.5,0,18.7,19.3,19.3,20.0,-0.6,-0.0301,-0.065,0.4393,-0.5043,-0.29,0.7691573362501397,-0.34,0.7337917373715199,0.7412935323383084,2/4,0.5,False,False
ccbcb|ca,1.0,2.0,2.0,369,358,3.0,0,33.24,32.3,32.45,33.33,0.94,0.0282,-0.0028,0.2168,-0.2196,0.38,0.7032680281131193,0.34,0.7331517539665213,0.746268656716418,2/4,0.5,False,False
ddcdd|cc,1.0,1.0,1.0,635,635,0.0,0,48.5,49.28,49.29,50.0,-0.77,-0.0154,-0.0299,0.2025,-0.2324,-0.39,0.6969640819037812,-0.34,0.7364784112682863,0.7313432835820896,2/4,0.5,False,False
ddddd|ab,0.5,3.0,6.0,1879,1847,1.7,0,12.99,13.22,13.24,14.29,-0.22,-0.0157,-0.0904,0.3882,-0.4786,-0.29,0.7754366362099274,-0.33,0.7442911601255275,0.7263681592039801,2/4,0.5,False,False
caaaa|ab,0.5,3.0,6.0,480,470,2.1,0,12.77,13.28,13.24,14.29,-0.52,-0.0362,-0.1064,0.4118,-0.5182,-0.33,0.7412806157967728,-0.33,0.7429756674863492,0.7761194029850746,2/4,0.5,False,False
cccbb|ab,1.0,3.0,3.0,713,680,4.6,0,23.09,23.49,23.32,25.0,-0.4,-0.016,-0.0765,0.2262,-0.3027,-0.25,0.8057985517714195,-0.33,0.7389976674266562,0.7164179104477612,2/4,0.5,False,False
abbaa|ab,1.0,2.0,2.0,410,403,1.7,0,33.0,32.4,32.45,33.33,0.6,0.0181,-0.0099,0.2014,-0.2113,0.26,0.7960356219864673,0.33,0.7403020233012136,0.736318407960199,3/4,0.75,False,False
bbbbb|ab,0.5,3.0,6.0,723,715,1.1,0,13.85,13.31,13.24,14.29,0.54,0.0376,-0.0308,0.4485,-0.4793,0.42,0.6719368155875859,0.33,0.7432946168683849,0.7412935323383084,2/4,0.5,False,False
aaaaa|cb,0.5,3.0,6.0,1807,1769,2.1,0,13.51,13.2,13.24,14.29,0.31,0.022,-0.0543,0.388,-0.4422,0.39,0.6965774133401225,0.33,0.7449533410432332,0.7313432835820896,2/4,0.5,False,False
bbbbb|ac,0.5,1.0,2.0,587,586,0.2,0,32.94,32.27,32.29,33.33,0.66,0.0198,-0.0119,0.443,-0.455,0.34,0.7319751542509467,0.33,0.7428743649718033,0.7810945273631841,3/4,0.75,False,False
abbbb|bb,0.5,3.0,6.0,675,670,0.7,0,13.73,13.22,13.24,14.29,0.51,0.0358,-0.0388,0.4295,-0.4683,0.39,0.6959750161204584,0.33,0.7414761548389506,0.7164179104477612,3/4,0.75,False,False
cbcbb|ab,0.5,3.0,6.0,367,359,2.2,0,12.81,13.31,13.24,14.29,-0.5,-0.0349,-0.1031,0.4346,-0.5377,-0.28,0.7811025038468538,-0.33,0.7397681319749589,0.7114427860696517,2/4,0.5,False,False
ddcdd|cc,1.0,2.0,2.0,635,626,1.4,0,33.07,32.41,32.45,33.33,0.65,0.0196,-0.008,0.2025,-0.2105,0.35,0.7264302853953902,0.33,0.7416529272919457,0.6965174129353234,2/4,0.5,False,False
ddcdd|cb,1.0,3.0,3.0,596,565,5.2,0,23.89,23.16,23.32,25.0,0.73,0.0293,-0.0442,0.2068,-0.251,0.41,0.679827715294951,0.33,0.738319698319419,0.681592039800995,2/4,0.5,False,False
bcddd|cb,1.0,2.0,2.0,356,348,2.2,0,31.61,32.34,32.45,33.33,-0.73,-0.0219,-0.0517,0.2052,-0.2569,-0.29,0.7709611339805081,-0.32,0.7506222840555937,0.7263681592039801,2/4,0.5,False,False
caaaa|ac,1.0,1.0,1.0,382,382,0.0,0,50.0,49.37,49.29,50.0,0.63,0.0127,0.0,0.1962,-0.1962,0.25,0.8040015707947137,0.32,0.7527164600158037,0.746268656716418,1/4,0.25,False,False
aaabb|cc,0.5,2.0,4.0,464,462,0.4,0,18.61,19.31,19.3,20.0,-0.7,-0.035,-0.0693,0.4047,-0.474,-0.38,0.7029702869402824,-0.32,0.7471922146448089,0.736318407960199,1/4,0.25,False,False
cbccb|ba,1.0,1.0,1.0,321,321,0.0,0,49.84,49.43,49.29,50.0,0.42,0.0084,-0.0031,0.2278,-0.2309,0.15,0.8808702222022062,0.32,0.7471993634084982,0.7213930348258707,3/4,0.75,False,False
aaaaa|ac,1.0,2.0,2.0,2940,2885,1.9,0,32.1,32.42,32.45,33.33,-0.32,-0.0097,-0.0371,0.1928,-0.2299,-0.37,0.7100074791336536,-0.32,0.7462925234957384,0.736318407960199,1/4,0.25,False,False
cccbc|ac,1.0,3.0,3.0,669,640,4.3,0,23.75,23.4,23.32,25.0,0.35,0.0139,-0.05,0.2187,-0.2687,0.21,0.834916093175267,0.32,0.7493611789612631,0.7810945273631841,2/4,0.5,False,False
aaaaa|cc,0.5,2.0,4.0,890,882,0.9,0,19.73,19.25,19.3,20.0,0.48,0.0239,-0.0136,0.3681,-0.3817,0.36,0.7187442288953508,0.32,0.7500301429019791,0.746268656716418,3/4,0.75,False,False
aabab|ac,0.5,3.0,6.0,427,418,2.1,0,12.92,13.18,13.24,14.29,-0.26,-0.0181,-0.0957,0.3956,-0.4913,-0.16,0.8756687324366302,-0.32,0.7517653350567335,0.7960199004975125,2/4,0.5,False,False
ccbbb|ab,1.0,2.0,2.0,379,370,2.1,1,33.24,32.39,32.45,33.33,0.85,0.0256,-0.0027,0.2169,-0.2196,0.35,0.7250943213966429,0.32,0.7455934946273954,0.7512437810945274,2/4,0.5,False,False
baaab|ac,1.0,2.0,2.0,317,314,0.9,0,33.76,32.38,32.45,33.33,1.38,0.0415,0.0127,0.2078,-0.1951,0.52,0.6003276304996961,0.31,0.7572648687663652,0.7512437810945274,2/4,0.5,False,False
abaaa|ab,0.5,1.0,2.0,485,485,0.0,0,33.2,32.23,32.29,33.33,0.97,0.029,-0.0041,0.4143,-0.4184,0.46,0.6481108261424452,0.31,0.7547636115543426,0.7213930348258707,3/4,0.75,False,False
aabbb|bb,1.0,3.0,3.0,670,642,4.2,0,23.99,23.46,23.32,25.0,0.52,0.021,-0.0405,0.2102,-0.2507,0.31,0.7534464424756956,0.31,0.7575074702205533,0.7512437810945274,2/4,0.5,False,False
abbbc|bc,1.0,3.0,3.0,436,424,2.8,0,22.88,23.51,23.32,25.0,-0.63,-0.0252,-0.0849,0.2117,-0.2966,-0.31,0.758972399002215,-0.31,0.7580663095232456,0.7661691542288557,2/4,0.5,False,False
baaaa|ca,1.0,3.0,3.0,501,474,5.4,0,23.63,23.12,23.32,25.0,0.51,0.0202,-0.0549,0.1938,-0.2487,0.26,0.7938274779664344,0.31,0.7582645862561164,0.7611940298507462,2/4,0.5,False,False
cccdd|cc,0.5,3.0,6.0,647,640,1.1,0,12.81,13.29,13.24,14.29,-0.48,-0.0334,-0.1031,0.4249,-0.528,-0.36,0.7223700679729284,-0.31,0.7591381084977548,0.7512437810945274,1/4,0.25,False,False
aabbc|bc,0.5,3.0,6.0,451,443,1.8,0,13.77,13.28,13.24,14.29,0.49,0.0344,-0.0361,0.4283,-0.4644,0.3,0.7606775340731694,0.3,0.7658382846812282,0.7213930348258707,2/4,0.5,False,False
ddddd|ba,1.0,1.0,1.0,1908,1907,0.1,0,49.61,49.3,49.29,50.0,0.31,0.0062,-0.0079,0.1946,-0.2025,0.27,0.78570880352813,0.3,0.7643629826081549,0.7711442786069652,1/4,0.25,False,False
