bar,occurred_at,dist_atr,line_id,role,quality,touches,atr,tf,arm,outcome,symbol
12589,2020-01-10 18:00:00,0.399283966032576,1h-R-60243,resistance,93.72,4,0.0010085126403415153,1h,placebo,break,EURUSD.a
164,2018-01-10 21:00:00,,1h-R-60243,resistance,93.72,4,0.0010085126403415153,1h,random,hold,EURUSD.a
12590,2020-01-10 19:00:00,0.06173228910194584,1h-R-60239,resistance,95.13,4,0.001016476023174265,1h,line,break,EURUSD.a
12590,2020-01-10 19:00:00,0.06173228910194584,1h-R-60239,resistance,95.13,4,0.001016476023174265,1h,placebo,hold,EURUSD.a
12082,2019-12-10 15:00:00,,1h-R-60239,resistance,95.13,4,0.001016476023174265,1h,random,break,EURUSD.a
12590,2020-01-10 19:00:00,0.004685887478359036,1h-R-60240,resistance,94.63,4,0.001016476023174265,1h,line,break,EURUSD.a
12590,2020-01-10 19:00:00,0.004685887478359036,1h-R-60240,resistance,94.63,4,0.001016476023174265,1h,placebo,hold,EURUSD.a
4276,2018-09-07 08:00:00,,1h-R-60240,resistance,94.63,4,0.001016476023174265,1h,random,break,EURUSD.a
12655,2020-01-15 12:00:00,0.07154409043195632,1h-R-60588,resistance,93.52,4,0.0006960662527610807,1h,line,break,EURUSD.a
12655,2020-01-15 12:00:00,0.07154409043195632,1h-R-60588,resistance,93.52,4,0.0006960662527610807,1h,placebo,hold,EURUSD.a
31739,2023-02-06 21:00:00,,1h-R-60588,resistance,93.52,4,0.0006960662527610807,1h,random,hold,EURUSD.a
12655,2020-01-15 12:00:00,0.14791195713166375,1h-R-60589,resistance,93.32,4,0.0006960662527610807,1h,line,break,EURUSD.a
12655,2020-01-15 12:00:00,0.14791195713166375,1h-R-60589,resistance,93.32,4,0.0006960662527610807,1h,placebo,hold,EURUSD.a
38894,2024-04-02 01:00:00,,1h-R-60589,resistance,93.32,4,0.0006960662527610807,1h,random,hold,EURUSD.a
12685,2020-01-16 18:00:00,0.20263396932723374,1h-S-60736,support,99.31,4,0.001015500745529023,1h,line,hold,EURUSD.a
12685,2020-01-16 18:00:00,0.20263396932723374,1h-S-60736,support,99.31,4,0.001015500745529023,1h,placebo,break,EURUSD.a
4767,2018-10-05 20:00:00,,1h-S-60736,support,99.31,4,0.001015500745529023,1h,random,break,EURUSD.a
12685,2020-01-16 18:00:00,0.16527079745099846,1h-S-60737,support,99.06,4,0.001015500745529023,1h,line,break,EURUSD.a
12685,2020-01-16 18:00:00,0.16527079745099846,1h-S-60737,support,99.06,4,0.001015500745529023,1h,placebo,hold,EURUSD.a
48155,2025-09-26 03:00:00,,1h-S-60737,support,99.06,4,0.001015500745529023,1h,random,hold,EURUSD.a
12685,2020-01-16 18:00:00,0.2666794564211874,1h-S-60738,support,98.51,4,0.001015500745529023,1h,line,hold,EURUSD.a
12685,2020-01-16 18:00:00,0.2666794564211874,1h-S-60738,support,98.51,4,0.001015500745529023,1h,placebo,hold,EURUSD.a
20533,2021-04-21 18:00:00,,1h-S-60738,support,98.51,4,0.001015500745529023,1h,random,hold,EURUSD.a
12722,2020-01-20 07:00:00,0.18153747548193985,1h-R-60981,resistance,67.8,4,0.0005829833925588341,1h,line,hold,EURUSD.a
12722,2020-01-20 07:00:00,0.18153747548193985,1h-R-60981,resistance,67.8,4,0.0005829833925588341,1h,placebo,hold,EURUSD.a
30032,2022-10-27 13:00:00,,1h-R-60981,resistance,67.8,4,0.0005829833925588341,1h,random,hold,EURUSD.a
12762,2020-01-21 23:00:00,0.010172845311194827,1h-S-61121,support,90.18,4,0.0007517128777440358,1h,line,hold,EURUSD.a
12762,2020-01-21 23:00:00,0.010172845311194827,1h-S-61121,support,90.18,4,0.0007517128777440358,1h,placebo,hold,EURUSD.a
39175,2024-04-17 18:00:00,,1h-S-61121,support,90.18,4,0.0007517128777440358,1h,random,hold,EURUSD.a
12767,2020-01-22 04:00:00,0.3642275797412513,1h-S-61112,support,98.04,4,0.0006594696769132738,1h,line,hold,EURUSD.a
12767,2020-01-22 04:00:00,0.3642275797412513,1h-S-61112,support,98.04,4,0.0006594696769132738,1h,placebo,hold,EURUSD.a
40866,2024-07-25 05:00:00,,1h-S-61112,support,98.04,4,0.0006594696769132738,1h,random,hold,EURUSD.a
12776,2020-01-22 13:00:00,0.22037018851107745,1h-S-61112,support,96.49,4,0.0007470635796257173,1h,line,hold,EURUSD.a
12776,2020-01-22 13:00:00,0.22037018851107745,1h-S-61112,support,96.49,4,0.0007470635796257173,1h,placebo,break,EURUSD.a
32594,2023-03-28 12:00:00,,1h-S-61112,support,96.49,4,0.0007470635796257173,1h,random,hold,EURUSD.a
12779,2020-01-22 16:00:00,0.15307053981161975,1h-S-61111,support,96.7,4,0.0008901124943286182,1h,line,hold,EURUSD.a
12779,2020-01-22 16:00:00,0.15307053981161975,1h-S-61111,support,96.7,4,0.0008901124943286182,1h,placebo,break,EURUSD.a
11609,2019-11-12 22:00:00,,1h-S-61111,support,96.7,4,0.0008901124943286182,1h,random,break,EURUSD.a
12779,2020-01-22 16:00:00,0.062385713473416655,1h-S-61113,support,95.3,4,0.0008901124943286182,1h,line,hold,EURUSD.a
12779,2020-01-22 16:00:00,0.062385713473416655,1h-S-61113,support,95.3,4,0.0008901124943286182,1h,placebo,break,EURUSD.a
32041,2023-02-23 11:00:00,,1h-S-61113,support,95.3,4,0.0008901124943286182,1h,random,hold,EURUSD.a
12779,2020-01-22 16:00:00,0.0490675908426501,1h-S-61310,support,84.58,3,0.0008901124943286182,1h,line,hold,EURUSD.a
12779,2020-01-22 16:00:00,0.0490675908426501,1h-S-61310,support,84.58,3,0.0008901124943286182,1h,placebo,break,EURUSD.a
3298,2018-07-12 14:00:00,,1h-S-61310,support,84.58,3,0.0008901124943286182,1h,random,hold,EURUSD.a
12779,2020-01-22 16:00:00,0.326928283454663,1h-S-61114,support,77.25,3,0.0008901124943286182,1h,line,hold,EURUSD.a
12779,2020-01-22 16:00:00,0.326928283454663,1h-S-61114,support,77.25,3,0.0008901124943286182,1h,placebo,hold,EURUSD.a
6605,2019-01-24 10:00:00,,1h-S-61114,support,77.25,3,0.0008901124943286182,1h,random,break,EURUSD.a
12781,2020-01-22 18:00:00,0.3564763458217775,1h-R-61383,resistance,70.2,3,0.0009377500588853896,1h,line,break,EURUSD.a
12781,2020-01-22 18:00:00,0.3564763458217775,1h-R-61383,resistance,70.2,3,0.0009377500588853896,1h,placebo,hold,EURUSD.a
15434,2020-06-25 07:00:00,,1h-R-61383,resistance,70.2,3,0.0009377500588853896,1h,random,hold,EURUSD.a
12803,2020-01-23 16:00:00,0.1701767515292832,1h-S-61111,support,93.42,4,0.0010367966109327506,1h,line,break,EURUSD.a
12803,2020-01-23 16:00:00,0.1701767515292832,1h-S-61111,support,93.42,4,0.0010367966109327506,1h,placebo,break,EURUSD.a
39368,2024-04-29 19:00:00,,1h-S-61111,support,93.42,4,0.0010367966109327506,1h,random,break,EURUSD.a
12803,2020-01-23 16:00:00,0.05706680176478401,1h-S-61113,support,92.02,4,0.0010367966109327506,1h,line,break,EURUSD.a
12803,2020-01-23 16:00:00,0.05706680176478401,1h-S-61113,support,92.02,4,0.0010367966109327506,1h,placebo,break,EURUSD.a
20254,2021-04-06 03:00:00,,1h-S-61113,support,92.02,4,0.0010367966109327506,1h,random,break,EURUSD.a
12803,2020-01-23 16:00:00,0.38702714915047115,1h-S-61114,support,91.67,4,0.0010367966109327506,1h,line,break,EURUSD.a
12803,2020-01-23 16:00:00,0.38702714915047115,1h-S-61114,support,91.67,4,0.0010367966109327506,1h,placebo,break,EURUSD.a
38916,2024-04-02 23:00:00,,1h-S-61114,support,91.67,4,0.0010367966109327506,1h,random,hold,EURUSD.a
12803,2020-01-23 16:00:00,0.20155638123164876,1h-S-61310,support,81.03,3,0.0010367966109327506,1h,line,break,EURUSD.a
12803,2020-01-23 16:00:00,0.20155638123164876,1h-S-61310,support,81.03,3,0.0010367966109327506,1h,placebo,break,EURUSD.a
10629,2019-09-17 02:00:00,,1h-S-61310,support,81.03,3,0.0010367966109327506,1h,random,hold,EURUSD.a
12873,2020-01-28 14:00:00,0.1561657325743286,1h-S-61786,support,76.59,3,0.0006729165448644568,1h,line,hold,EURUSD.a
12873,2020-01-28 14:00:00,0.1561657325743286,1h-S-61786,support,76.59,3,0.0006729165448644568,1h,placebo,hold,EURUSD.a
26089,2022-03-11 06:00:00,,1h-S-61786,support,76.59,3,0.0006729165448644568,1h,random,break,EURUSD.a
12880,2020-01-28 21:00:00,0.34930533585499685,1h-R-61856,resistance,93.03,4,0.0007046626775162256,1h,line,hold,EURUSD.a
12880,2020-01-28 21:00:00,0.34930533585499685,1h-R-61856,resistance,93.03,4,0.0007046626775162256,1h,placebo,break,EURUSD.a
24631,2021-12-16 12:00:00,,1h-R-61856,resistance,93.03,4,0.0007046626775162256,1h,random,break,EURUSD.a
12880,2020-01-28 21:00:00,0.31473566632353045,1h-R-61857,resistance,92.73,4,0.0007046626775162256,1h,line,hold,EURUSD.a
12880,2020-01-28 21:00:00,0.31473566632353045,1h-R-61857,resistance,92.73,4,0.0007046626775162256,1h,placebo,break,EURUSD.a
23750,2021-10-26 19:00:00,,1h-R-61857,resistance,92.73,4,0.0007046626775162256,1h,random,break,EURUSD.a
12880,2020-01-28 21:00:00,0.3570040051016356,1h-R-61858,resistance,92.13,4,0.0007046626775162256,1h,line,hold,EURUSD.a
12880,2020-01-28 21:00:00,0.3570040051016356,1h-R-61858,resistance,92.13,4,0.0007046626775162256,1h,placebo,break,EURUSD.a
45610,2025-05-01 02:00:00,,1h-R-61858,resistance,92.13,4,0.0007046626775162256,1h,random,hold,EURUSD.a
12880,2020-01-28 21:00:00,0.05481880022076664,1h-R-61859,resistance,92.03,5,0.0007046626775162256,1h,line,break,EURUSD.a
12880,2020-01-28 21:00:00,0.05481880022076664,1h-R-61859,resistance,92.03,5,0.0007046626775162256,1h,placebo,break,EURUSD.a
40476,2024-07-02 23:00:00,,1h-R-61859,resistance,92.03,5,0.0007046626775162256,1h,random,break,EURUSD.a
12880,2020-01-28 21:00:00,0.061724298840234386,1h-R-61860,resistance,91.53,5,0.0007046626775162256,1h,line,break,EURUSD.a
12880,2020-01-28 21:00:00,0.061724298840234386,1h-R-61860,resistance,91.53,5,0.0007046626775162256,1h,placebo,hold,EURUSD.a
38741,2024-03-22 15:00:00,,1h-R-61860,resistance,91.53,5,0.0007046626775162256,1h,random,hold,EURUSD.a
12880,2020-01-28 21:00:00,0.09631661303892809,1h-R-61863,resistance,90.23,5,0.0007046626775162256,1h,line,break,EURUSD.a
12880,2020-01-28 21:00:00,0.09631661303892809,1h-R-61863,resistance,90.23,5,0.0007046626775162256,1h,placebo,break,EURUSD.a
19209,2021-02-03 14:00:00,,1h-R-61863,resistance,90.23,5,0.0007046626775162256,1h,random,break,EURUSD.a
12880,2020-01-28 21:00:00,0.02348363725338388,1h-R-61861,resistance,90.13,4,0.0007046626775162256,1h,line,break,EURUSD.a
12880,2020-01-28 21:00:00,0.02348363725338388,1h-R-61861,resistance,90.13,4,0.0007046626775162256,1h,placebo,hold,EURUSD.a
13683,2020-03-16 08:00:00,,1h-R-61861,resistance,90.13,4,0.0007046626775162256,1h,random,break,EURUSD.a
12880,2020-01-28 21:00:00,0.08712728912150491,1h-R-61864,resistance,89.98,5,0.0007046626775162256,1h,line,break,EURUSD.a
12880,2020-01-28 21:00:00,0.08712728912150491,1h-R-61864,resistance,89.98,5,0.0007046626775162256,1h,placebo,hold,EURUSD.a
21247,2021-06-02 12:00:00,,1h-R-61864,resistance,89.98,5,0.0007046626775162256,1h,random,break,EURUSD.a
12880,2020-01-28 21:00:00,0.17716095042425864,1h-R-61865,resistance,88.78,5,0.0007046626775162256,1h,line,hold,EURUSD.a
12880,2020-01-28 21:00:00,0.17716095042425864,1h-R-61865,resistance,88.78,5,0.0007046626775162256,1h,placebo,hold,EURUSD.a
21332,2021-06-08 01:00:00,,1h-R-61865,resistance,88.78,5,0.0007046626775162256,1h,random,hold,EURUSD.a
12880,2020-01-28 21:00:00,0.159712378975021,1h-R-61866,resistance,88.13,5,0.0007046626775162256,1h,line,break,EURUSD.a
12880,2020-01-28 21:00:00,0.159712378975021,1h-R-61866,resistance,88.13,5,0.0007046626775162256,1h,placebo,break,EURUSD.a
26702,2022-04-15 19:00:00,,1h-R-61866,resistance,88.13,5,0.0007046626775162256,1h,random,break,EURUSD.a
12880,2020-01-28 21:00:00,0.07852456941289053,1h-R-61869,resistance,85.43,4,0.0007046626775162256,1h,line,break,EURUSD.a
12880,2020-01-28 21:00:00,0.07852456941289053,1h-R-61869,resistance,85.43,4,0.0007046626775162256,1h,placebo,break,EURUSD.a
40189,2024-06-17 00:00:00,,1h-R-61869,resistance,85.43,4,0.0007046626775162256,1h,random,break,EURUSD.a
12881,2020-01-28 22:00:00,0.04997739146069351,1h-R-61735,resistance,90.19,4,0.0006907582005507817,1h,line,hold,EURUSD.a
12881,2020-01-28 22:00:00,0.04997739146069351,1h-R-61735,resistance,90.19,4,0.0006907582005507817,1h,placebo,hold,EURUSD.a
4704,2018-10-03 05:00:00,,1h-R-61735,resistance,90.19,4,0.0006907582005507817,1h,random,hold,EURUSD.a
12881,2020-01-28 22:00:00,0.253931701810624,1h-R-61732,resistance,75.14,3,0.0006907582005507817,1h,line,hold,EURUSD.a
12881,2020-01-28 22:00:00,0.253931701810624,1h-R-61732,resistance,75.14,3,0.0006907582005507817,1h,placebo,break,EURUSD.a
34443,2023-07-13 13:00:00,,1h-R-61732,resistance,75.14,3,0.0006907582005507817,1h,random,break,EURUSD.a
12881,2020-01-28 22:00:00,0.15493305256505308,1h-R-61733,resistance,74.84,3,0.0006907582005507817,1h,line,hold,EURUSD.a
12881,2020-01-28 22:00:00,0.15493305256505308,1h-R-61733,resistance,74.84,3,0.0006907582005507817,1h,placebo,hold,EURUSD.a
42520,2024-10-30 03:00:00,,1h-R-61733,resistance,74.84,3,0.0006907582005507817,1h,random,break,EURUSD.a
12898,2020-01-29 15:00:00,0.06688939604426992,1h-S-61658,support,84.69,4,0.0006448793945141309,1h,line,hold,EURUSD.a
12898,2020-01-29 15:00:00,0.06688939604426992,1h-S-61658,support,84.69,4,0.0006448793945141309,1h,placebo,hold,EURUSD.a
10402,2019-09-03 15:00:00,,1h-S-61658,support,84.69,4,0.0006448793945141309,1h,random,hold,EURUSD.a
13037,2020-02-06 10:00:00,0.2569631960808018,1h-S-62606,support,95.48,4,0.0007017997249695051,1h,line,hold,EURUSD.a
13037,2020-02-06 10:00:00,0.2569631960808018,1h-S-62606,support,95.48,4,0.0007017997249695051,1h,placebo,break,EURUSD.a
18919,2021-01-18 12:00:00,,1h-S-62606,support,95.48,4,0.0007017997249695051,1h,random,hold,EURUSD.a
13037,2020-02-06 10:00:00,0.2912558738751011,1h-S-62607,support,95.18,4,0.0007017997249695051,1h,line,hold,EURUSD.a
13037,2020-02-06 10:00:00,0.2912558738751011,1h-S-62607,support,95.18,4,0.0007017997249695051,1h,placebo,hold,EURUSD.a
9264,2019-06-28 05:00:00,,1h-S-62607,support,95.18,4,0.0007017997249695051,1h,random,hold,EURUSD.a
13037,2020-02-06 10:00:00,0.26041420962037026,1h-S-62608,support,94.63,4,0.0007017997249695051,1h,line,hold,EURUSD.a
13037,2020-02-06 10:00:00,0.26041420962037026,1h-S-62608,support,94.63,4,0.0007017997249695051,1h,placebo,break,EURUSD.a
16136,2020-08-05 13:00:00,,1h-S-62608,support,94.63,4,0.0007017997249695051,1h,random,hold,EURUSD.a
13037,2020-02-06 10:00:00,0.23881457064896847,1h-S-62609,support,94.28,4,0.0007017997249695051,1h,line,hold,EURUSD.a
13037,2020-02-06 10:00:00,0.23881457064896847,1h-S-62609,support,94.28,4,0.0007017997249695051,1h,placebo,hold,EURUSD.a
35196,2023-08-25 22:00:00,,1h-S-62609,support,94.28,4,0.0007017997249695051,1h,random,hold,EURUSD.a
13037,2020-02-06 10:00:00,0.24733587195570597,1h-S-62613,support,91.13,4,0.0007017997249695051,1h,line,hold,EURUSD.a
13037,2020-02-06 10:00:00,0.24733587195570597,1h-S-62613,support,91.13,4,0.0007017997249695051,1h,placebo,hold,EURUSD.a
42830,2024-11-18 01:00:00,,1h-S-62613,support,91.13,4,0.0007017997249695051,1h,random,hold,EURUSD.a
13037,2020-02-06 10:00:00,0.30149453970802736,1h-S-62605,support,83.28,3,0.0007017997249695051,1h,line,hold,EURUSD.a
13037,2020-02-06 10:00:00,0.30149453970802736,1h-S-62605,support,83.28,3,0.0007017997249695051,1h,placebo,hold,EURUSD.a
13247,2020-02-19 04:00:00,,1h-S-62605,support,83.28,3,0.0007017997249695051,1h,random,break,EURUSD.a
13067,2020-02-07 16:00:00,0.28113649110984407,1h-R-62740,resistance,85.35,4,0.0009534471296473418,1h,line,hold,EURUSD.a
13067,2020-02-07 16:00:00,0.28113649110984407,1h-R-62740,resistance,85.35,4,0.0009534471296473418,1h,placebo,hold,EURUSD.a
20793,2021-05-06 14:00:00,,1h-R-62740,resistance,85.35,4,0.0009534471296473418,1h,random,break,EURUSD.a
13114,2020-02-11 15:00:00,0.0685121861105016,1h-S-62969,support,82.98,3,0.0008070199013258444,1h,line,hold,EURUSD.a
13114,2020-02-11 15:00:00,0.0685121861105016,1h-S-62969,support,82.98,3,0.0008070199013258444,1h,placebo,hold,EURUSD.a
38786,2024-03-26 12:00:00,,1h-S-62969,support,82.98,3,0.0008070199013258444,1h,random,break,EURUSD.a
13114,2020-02-11 15:00:00,0.1484851963099651,1h-S-62920,support,81.89,3,0.0008070199013258444,1h,line,hold,EURUSD.a
13114,2020-02-11 15:00:00,0.1484851963099651,1h-S-62920,support,81.89,3,0.0008070199013258444,1h,placebo,hold,EURUSD.a
34214,2023-06-30 00:00:00,,1h-S-62920,support,81.89,3,0.0008070199013258444,1h,random,break,EURUSD.a
13114,2020-02-11 15:00:00,0.09407327253080579,1h-S-62970,support,81.83,3,0.0008070199013258444,1h,line,hold,EURUSD.a
13114,2020-02-11 15:00:00,0.09407327253080579,1h-S-62970,support,81.83,3,0.0008070199013258444,1h,placebo,hold,EURUSD.a
30994,2022-12-22 15:00:00,,1h-S-62970,support,81.83,3,0.0008070199013258444,1h,random,break,EURUSD.a
13114,2020-02-11 15:00:00,0.11101564730600262,1h-S-62921,support,81.34,3,0.0008070199013258444,1h,line,hold,EURUSD.a
13114,2020-02-11 15:00:00,0.11101564730600262,1h-S-62921,support,81.34,3,0.0008070199013258444,1h,placebo,hold,EURUSD.a
35340,2023-09-04 22:00:00,,1h-S-62921,support,81.34,3,0.0008070199013258444,1h,random,break,EURUSD.a
13114,2020-02-11 15:00:00,0.0851899685334787,1h-S-62922,support,80.99,3,0.0008070199013258444,1h,line,hold,EURUSD.a
13114,2020-02-11 15:00:00,0.0851899685334787,1h-S-62922,support,80.99,3,0.0008070199013258444,1h,placebo,hold,EURUSD.a
27812,2022-06-21 01:00:00,,1h-S-62922,support,80.99,3,0.0008070199013258444,1h,random,hold,EURUSD.a
13114,2020-02-11 15:00:00,0.08481679915463802,1h-S-62971,support,80.93,3,0.0008070199013258444,1h,line,hold,EURUSD.a
13114,2020-02-11 15:00:00,0.08481679915463802,1h-S-62971,support,80.93,3,0.0008070199013258444,1h,placebo,hold,EURUSD.a
10319,2019-08-29 04:00:00,,1h-S-62971,support,80.93,3,0.0008070199013258444,1h,random,break,EURUSD.a
13114,2020-02-11 15:00:00,0.08997138178734933,1h-S-62972,support,80.73,3,0.0008070199013258444,1h,line,hold,EURUSD.a
13114,2020-02-11 15:00:00,0.08997138178734933,1h-S-62972,support,80.73,3,0.0008070199013258444,1h,placebo,hold,EURUSD.a
14247,2020-04-16 20:00:00,,1h-S-62972,support,80.73,3,0.0008070199013258444,1h,random,hold,EURUSD.a
13114,2020-02-11 15:00:00,0.04350799903260226,1h-S-62923,support,79.84,3,0.0008070199013258444,1h,line,hold,EURUSD.a
13114,2020-02-11 15:00:00,0.04350799903260226,1h-S-62923,support,79.84,3,0.0008070199013258444,1h,placebo,hold,EURUSD.a
37327,2023-12-29 17:00:00,,1h-S-62923,support,79.84,3,0.0008070199013258444,1h,random,hold,EURUSD.a
13114,2020-02-11 15:00:00,0.021739840562801753,1h-S-62973,support,79.83,3,0.0008070199013258444,1h,line,hold,EURUSD.a
13114,2020-02-11 15:00:00,0.021739840562801753,1h-S-62973,support,79.83,3,0.0008070199013258444,1h,placebo,hold,EURUSD.a
23508,2021-10-12 17:00:00,,1h-S-62973,support,79.83,3,0.0008070199013258444,1h,random,break,EURUSD.a
13114,2020-02-11 15:00:00,0.05939407852393101,1h-S-62924,support,78.94,3,0.0008070199013258444,1h,line,hold,EURUSD.a
13114,2020-02-11 15:00:00,0.05939407852393101,1h-S-62924,support,78.94,3,0.0008070199013258444,1h,placebo,hold,EURUSD.a
15973,2020-07-27 18:00:00,,1h-S-62924,support,78.94,3,0.0008070199013258444,1h,random,break,EURUSD.a
13114,2020-02-11 15:00:00,0.23734044380271438,1h-S-62926,support,77.84,3,0.0008070199013258444,1h,line,hold,EURUSD.a
13114,2020-02-11 15:00:00,0.23734044380271438,1h-S-62926,support,77.84,3,0.0008070199013258444,1h,placebo,hold,EURUSD.a
10832,2019-09-27 13:00:00,,1h-S-62926,support,77.84,3,0.0008070199013258444,1h,random,break,EURUSD.a
13133,2020-02-12 10:00:00,0.1977288744792388,1h-R-62911,resistance,59.43,3,0.0007441647434155041,1h,line,hold,EURUSD.a
13133,2020-02-12 10:00:00,0.1977288744792388,1h-R-62911,resistance,59.43,3,0.0007441647434155041,1h,placebo,break,EURUSD.a
33580,2023-05-24 14:00:00,,1h-R-62911,resistance,59.43,3,0.0007441647434155041,1h,random,hold,EURUSD.a
13140,2020-02-12 17:00:00,0.04812371939174128,1h-S-62920,support,90.68,4,0.0008628889091193531,1h,line,break,EURUSD.a
13140,2020-02-12 17:00:00,0.04812371939174128,1h-S-62920,support,90.68,4,0.0008628889091193531,1h,placebo,hold,EURUSD.a
15791,2020-07-16 04:00:00,,1h-S-62920,support,90.68,4,0.0008628889091193531,1h,random,break,EURUSD.a
13140,2020-02-12 17:00:00,0.030307033990522658,1h-S-62921,support,90.13,4,0.0008628889091193531,1h,line,break,EURUSD.a
13140,2020-02-12 17:00:00,0.030307033990522658,1h-S-62921,support,90.13,4,0.0008628889091193531,1h,placebo,break,EURUSD.a
23665,2021-10-21 06:00:00,,1h-S-62921,support,90.13,4,0.0008628889091193531,1h,random,break,EURUSD.a
13140,2020-02-12 17:00:00,0.23411432210978134,1h-S-62926,support,86.63,4,0.0008628889091193531,1h,line,break,EURUSD.a
13140,2020-02-12 17:00:00,0.23411432210978134,1h-S-62926,support,86.63,4,0.0008628889091193531,1h,placebo,hold,EURUSD.a
2887,2018-06-19 10:00:00,,1h-S-62926,support,86.63,4,0.0008628889091193531,1h,random,break,EURUSD.a
13140,2020-02-12 17:00:00,0.0843649956308589,1h-S-62922,support,74.98,3,0.0008628889091193531,1h,line,break,EURUSD.a
13140,2020-02-12 17:00:00,0.0843649956308589,1h-S-62922,support,74.98,3,0.0008628889091193531,1h,placebo,hold,EURUSD.a
45558,2025-04-28 22:00:00,,1h-S-62922,support,74.98,3,0.0008628889091193531,1h,random,break,EURUSD.a
13140,2020-02-12 17:00:00,0.014640878824282232,1h-S-62973,support,73.8,3,0.0008628889091193531,1h,line,break,EURUSD.a
13140,2020-02-12 17:00:00,0.014640878824282232,1h-S-62973,support,73.8,3,0.0008628889091193531,1h,placebo,break,EURUSD.a
10030,2019-08-13 03:00:00,,1h-S-62973,support,73.8,3,0.0008628889091193531,1h,random,break,EURUSD.a
13140,2020-02-12 17:00:00,0.340815138547759,1h-S-62974,support,73.3,3,0.0008628889091193531,1h,line,break,EURUSD.a
13140,2020-02-12 17:00:00,0.340815138547759,1h-S-62974,support,73.3,3,0.0008628889091193531,1h,placebo,break,EURUSD.a
