i,side,reason,confluence,agreement,taken,quality,dist_atr
14008,1,bounce_support,1.0,full,True,87.13,0.02173692578504846
14014,1,bounce_support,1.0,full,True,87.16,0.026699007833808696
14062,1,bounce_support,1.0,full,True,97.08,0.3532676349500566
14077,-1,bounce_resistance,-1.0,conflict,True,86.19,0.4473064864469459
14116,1,bounce_support,1.0,full,True,84.55,0.46335456160723787
14186,1,bounce_support,1.0,full,True,72.99,0.2919400885740775
14243,-1,bounce_resistance,-1.0,conflict,True,84.95,0.12537559737067056
14263,-1,bounce_resistance,-1.0,conflict,True,97.04,0.373928583406012
14326,-1,bounce_resistance,-1.0,conflict,True,95.12,0.14261991998277343
14360,1,bounce_support,1.0,full,True,94.49,0.30117995202317344
14407,1,bounce_support,1.0,full,True,73.88,0.2928259509394432
14429,1,bounce_support,1.0,full,True,91.25,0.16878712464897108
14450,-1,bounce_resistance,-1.0,conflict,True,85.13,0.39461958734821234
14465,-1,bounce_resistance,-1.0,conflict,True,96.63,0.4472742048110784
14530,1,bounce_support,1.0,full,True,98.08,0.42393501249648036
14541,1,bounce_support,1.0,full,True,92.49,0.2788515552034697
14564,-1,bounce_resistance,-1.0,conflict,True,85.1,0.17896841387671242
14585,-1,bounce_resistance,-1.0,conflict,True,84.72,0.03474941911103521
14587,-1,bounce_resistance,-1.0,conflict,True,81.06,0.37250882332506435
14637,-1,bounce_resistance,-0.556,conflict,True,84.3,0.3677437666243273
14639,-1,bounce_resistance,-0.556,conflict,True,85.18,0.4464479126072508
14671,-1,bounce_resistance,-0.556,conflict,True,85.54,0.2447900307953814
14700,1,bounce_support,0.556,partial,True,88.41,0.09580379846000849
14746,1,bounce_support,0.556,partial,True,100.0,0.21095751785106986
14790,1,bounce_support,0.778,partial,True,87.73,0.2872340804381665
14862,1,bounce_support,1.0,full,True,92.38,0.12458252069725996
14898,1,bounce_support,1.0,full,True,97.07,0.10429126313627606
14920,1,bounce_support,1.0,full,True,95.77,0.22987583460251018
14955,-1,bounce_resistance,-1.0,conflict,True,85.95,0.34560134372623935
14969,1,bounce_support,1.0,full,True,98.53,0.18016439726539935
15016,-1,bounce_resistance,-1.0,conflict,True,85.61,0.2818967353657256
15038,-1,bounce_resistance,-0.778,conflict,True,93.03,0.4006393031481846
15059,-1,bounce_resistance,-0.556,conflict,True,85.8,0.399222209994271
15092,-1,bounce_resistance,-0.556,conflict,True,84.41,0.014346385634286743
15097,-1,bounce_resistance,-0.556,conflict,True,96.31,0.15776474190217982
15104,-1,bounce_resistance,-0.556,conflict,True,95.99,0.13445380722461536
15109,1,bounce_support,0.556,partial,True,98.98,0.15463715908844727
15177,-1,bounce_resistance,-0.556,conflict,True,93.7,0.05178302036611915
15243,1,bounce_support,0.556,partial,True,87.16,0.015737604609408217
15269,-1,bounce_resistance,-0.556,conflict,True,82.14,0.27313876096309075
15302,-1,bounce_resistance,-0.222,conflict,True,90.63,0.3950078346610762
15306,-1,bounce_resistance,-0.222,conflict,True,90.08,0.44448432529609705
15343,1,bounce_support,0.667,partial,True,76.42,0.43729904200250025
15418,1,bounce_support,1.0,full,True,80.59,0.3479380919880341
15430,1,bounce_support,1.0,full,True,96.39,0.03645508449435467
15443,1,bounce_support,1.0,full,True,97.3,0.04733414146428186
15457,-1,bounce_resistance,-1.0,conflict,True,84.76,0.3350096356021149
15565,1,bounce_support,1.0,full,True,85.14,0.15483155298885865
15594,1,bounce_support,1.0,full,True,93.62,0.12808846333027765
15687,1,bounce_support,1.0,full,True,82.06,0.48592109023095864
15736,1,bounce_support,1.0,full,True,97.35,0.4811975771174263
15765,1,bounce_support,1.0,full,True,95.51,0.13376278453966298
15813,1,bounce_support,1.0,full,True,96.51,0.10914330564979301
15854,-1,bounce_resistance,-0.556,conflict,True,92.48,0.12044901996248335
15863,-1,bounce_resistance,-0.556,conflict,True,89.57,0.2995044468429236
15896,-1,bounce_resistance,-0.556,conflict,True,92.92,0.050618235114466115
15929,1,bounce_support,0.556,partial,True,88.64,0.4406245470677926
15973,1,bounce_support,0.556,partial,True,84.96,0.35138214158500697
15977,1,bounce_support,0.556,partial,True,94.53,0.3858659449661404
15978,1,bounce_support,0.556,partial,True,88.18,0.3552813529385769
16007,-1,bounce_resistance,-0.556,conflict,True,94.2,0.3458258446099259
16055,1,bounce_support,0.222,partial,True,86.81,0.28402383671241854
16069,-1,bounce_resistance,-0.222,conflict,True,94.08,0.012106584903905928
16113,-1,bounce_resistance,0.111,partial,True,85.47,0.4380050181739462
16136,-1,bounce_resistance,0.111,partial,True,86.16,0.48103544353906064
16223,1,bounce_support,0.333,partial,True,99.12,0.39287498373550905
16226,1,bounce_support,0.333,partial,True,99.01,0.2740213636005642
16230,1,bounce_support,0.333,partial,True,99.31,0.4584458234400901
16238,1,bounce_support,0.333,partial,True,98.12,0.02122709593074055
16270,-1,bounce_resistance,-0.111,conflict,True,98.42,0.21897094623486002
16290,-1,bounce_resistance,0.111,partial,True,98.35,0.11042385268804442
16294,-1,bounce_resistance,0.111,partial,True,98.33,0.21016359824183928
16354,1,bounce_support,0.333,partial,True,86.61,0.2614861581232099
16360,1,bounce_support,0.333,partial,True,98.45,0.17389478125943542
16371,1,bounce_support,0.333,partial,True,98.45,0.17071294687022034
16414,1,bounce_support,0.111,partial,True,86.03,0.3789342094239119
16483,1,bounce_support,1.0,full,True,87.03,0.2576755631626815
16527,1,bounce_support,1.0,full,True,91.65,0.24919186561450724
16543,1,bounce_support,1.0,full,True,94.62,0.46822400500697453
16594,1,bounce_support,1.0,full,True,87.54,0.32010548504816433
16619,1,bounce_support,1.0,full,True,99.81,0.012371957214547676
16622,1,bounce_support,1.0,full,True,86.63,0.3016779293947024
16674,1,bounce_support,1.0,full,True,98.06,0.31769063931981684
16725,-1,bounce_resistance,-1.0,conflict,True,77.9,0.18179029209304343
16784,-1,bounce_resistance,-0.556,conflict,True,86.22,0.1870449039659073
16793,-1,bounce_resistance,-0.556,conflict,True,95.79,0.3973460297975182
16805,-1,bounce_resistance,-0.556,conflict,True,94.15,0.41651893163778403
16846,-1,bounce_resistance,-0.556,conflict,True,92.19,0.453813801824924
16940,-1,bounce_resistance,-0.222,conflict,True,95.73,0.23050605969269639
16977,-1,bounce_resistance,0.111,partial,True,95.63,0.3960188599808836
17089,-1,bounce_resistance,0.111,partial,True,87.23,0.020186397477365146
17092,-1,bounce_resistance,0.111,partial,True,85.12,0.040642157582862805
17127,-1,bounce_resistance,0.111,partial,True,97.5,0.42683502065279744
17151,-1,bounce_resistance,0.111,partial,True,96.93,0.4215944456627618
17160,-1,bounce_resistance,0.111,partial,True,96.58,0.4872719856504244
17198,-1,bounce_resistance,0.111,partial,True,87.02,0.39297161191201474
17245,-1,bounce_resistance,0.111,partial,True,97.0,0.25639615090056733
17259,1,bounce_support,-0.111,conflict,True,84.41,0.3850934336185395
17365,1,bounce_support,0.333,partial,True,98.23,0.2040428995179055
17438,1,bounce_support,0.333,partial,True,92.32,0.43259593098845345
17458,-1,bounce_resistance,-0.333,conflict,True,75.46,0.47989563240247096
17465,-1,bounce_resistance,-0.333,conflict,True,87.49,0.24633157338916797
17508,1,bounce_support,0.667,partial,True,84.11,0.0902678682370053
17539,1,bounce_support,0.667,partial,True,80.22,0.1207204106407292
17566,1,bounce_support,1.0,full,True,82.19,0.4904302351470043
17630,1,bounce_support,1.0,full,True,91.65,0.1371219725177085
17655,-1,bounce_resistance,-1.0,conflict,True,84.85,0.18860216137144026
17684,-1,bounce_resistance,-0.556,conflict,True,95.59,0.33371248724770697
17730,1,bounce_support,0.778,partial,True,98.29,0.38035021497873317
17762,-1,bounce_resistance,-0.556,conflict,True,83.16,0.32949915812769187
17803,-1,bounce_resistance,0.111,partial,True,84.36,0.33734642434053413
17805,-1,bounce_resistance,0.111,partial,True,92.33,0.1357132690332375
17818,1,bounce_support,-0.111,conflict,True,90.25,0.10983206469450381
17840,1,bounce_support,-0.111,conflict,True,76.47,0.4721980244802999
17853,1,bounce_support,-0.111,conflict,True,74.81,0.359944332264167
17899,1,bounce_support,0.333,partial,True,96.28,0.23077411814033627
17908,1,bounce_support,0.667,partial,True,97.29,0.3784061966872817
17915,1,bounce_support,0.667,partial,True,95.85,0.30084845748234496
17959,-1,bounce_resistance,-0.667,conflict,True,84.81,0.27889822934153113
17975,1,bounce_support,0.667,partial,True,70.87,0.09308118654980202
17983,1,bounce_support,0.667,partial,True,77.55,0.2636719713535013
17988,1,bounce_support,0.667,partial,True,91.82,0.25338268404343856
18031,-1,bounce_resistance,0.111,partial,True,93.21,0.10974501346849937
18038,-1,bounce_resistance,0.111,partial,True,86.31,0.30688078929487533
18060,-1,bounce_resistance,0.111,partial,True,93.96,0.25268453513813266
18063,-1,bounce_resistance,0.111,partial,True,92.82,0.45607738828686845
18074,-1,bounce_resistance,0.111,partial,True,97.28,0.2052643001437347
18102,-1,bounce_resistance,0.111,partial,True,95.83,0.4656207371120423
18128,-1,bounce_resistance,0.111,partial,True,88.39,0.3690552600831508
18182,-1,bounce_resistance,0.111,partial,True,92.0,0.018854893995157745
18186,-1,bounce_resistance,0.111,partial,True,91.44,0.3333652417850452
18238,-1,bounce_resistance,0.111,partial,True,89.98,0.44886395363502435
18300,-1,bounce_resistance,0.111,partial,True,97.86,0.41831032870411106
18305,-1,bounce_resistance,0.111,partial,True,94.63,0.3092434598187076
18380,1,bounce_support,-0.111,conflict,True,95.48,0.2807769490765024
18421,-1,bounce_resistance,0.111,partial,True,89.88,0.37076044280929715
18525,1,bounce_support,0.111,partial,True,83.78,0.306916403697259
18557,1,bounce_support,0.333,partial,True,90.86,0.3181581714525441
18564,1,bounce_support,0.333,partial,True,96.74,0.028823168721077316
18568,1,bounce_support,0.333,partial,True,96.01,0.28987712197912857
18619,1,bounce_support,0.333,partial,True,96.37,0.48707913936951885
18623,1,bounce_support,0.333,partial,True,96.86,0.48507070540460645
18658,1,bounce_support,0.333,partial,True,94.88,0.3749542923945324
18714,-1,bounce_resistance,-0.333,conflict,True,91.84,0.3541244785638168
18758,1,bounce_support,0.333,partial,True,90.27,0.49778386148220544
18805,1,bounce_support,0.333,partial,True,93.86,0.4113106566037968
18870,-1,bounce_resistance,-0.667,conflict,True,83.83,0.4014450146427795
18992,1,bounce_support,1.0,full,True,95.83,0.4430135094171013
19037,1,bounce_support,1.0,full,True,98.26,0.27982122582601987
19045,1,bounce_support,1.0,full,True,93.79,0.2733731178871351
19075,1,bounce_support,1.0,full,True,83.6,0.4476005388123619
19113,-1,bounce_resistance,-1.0,conflict,True,85.49,0.33702328407764276
19157,1,bounce_support,0.556,partial,True,96.23,0.231231301244917
19195,1,bounce_support,1.0,full,True,91.88,0.2881757391802742
19240,1,bounce_support,1.0,full,True,96.2,0.36883396722661377
19245,1,bounce_support,1.0,full,True,96.41,0.3703798410932888
19260,-1,bounce_resistance,-1.0,conflict,True,96.03,0.22408934854698576
19282,-1,bounce_resistance,-0.556,conflict,True,97.43,0.0032309221973747548
19328,1,bounce_support,1.0,full,True,82.8,0.360223086076843
19355,1,bounce_support,1.0,full,True,92.81,0.13605486730251673
19388,1,bounce_support,1.0,full,True,88.14,0.0963750266889313
19408,1,bounce_support,1.0,full,True,94.2,0.4075448840081829
19429,1,bounce_support,1.0,full,True,90.79,0.17632655677611322
19437,1,bounce_support,1.0,full,True,90.22,0.328095376037847
19462,-1,bounce_resistance,-1.0,conflict,True,96.03,0.20884134245383545
19515,-1,bounce_resistance,-1.0,conflict,True,76.93,0.31671206054832046
19549,-1,bounce_resistance,-0.556,conflict,True,82.53,0.4238498751080023
19565,-1,bounce_resistance,-0.556,conflict,True,68.59,0.020535762561365217
19574,-1,bounce_resistance,-0.556,conflict,True,81.67,0.43682386500670484
19640,-1,bounce_resistance,-0.556,conflict,True,95.42,0.028361445250098007
19692,-1,bounce_resistance,-0.556,conflict,True,92.35,0.03710723626917495
19710,-1,bounce_resistance,-0.222,conflict,True,93.92,0.3774746182570268
19753,-1,bounce_resistance,0.111,partial,True,93.86,0.3042826258777411
19844,1,bounce_support,-0.111,conflict,True,82.58,0.4857266567120024
19854,1,bounce_support,-0.111,conflict,True,95.27,0.4284809851473884
20006,1,bounce_support,0.333,partial,True,96.19,0.008497903311572902
20039,1,bounce_support,1.0,full,True,75.29,0.31440624970696907
20111,1,bounce_support,1.0,full,True,96.05,0.4606646942659513
20166,1,bounce_support,1.0,full,True,93.51,0.4910621705742256
20191,-1,bounce_resistance,-1.0,conflict,True,68.12,0.3377025742746077
20194,-1,bounce_resistance,-1.0,conflict,True,74.15,0.034060950522117446
20196,-1,bounce_resistance,-1.0,conflict,True,78.01,0.16226320161399022
20201,-1,bounce_resistance,-1.0,conflict,True,81.35,0.07044435684128517
20203,-1,bounce_resistance,-1.0,conflict,True,81.15,0.09424894386571402
20258,-1,bounce_resistance,-1.0,conflict,True,86.4,0.02551637175502856
20282,-1,bounce_resistance,-0.556,conflict,True,97.26,0.3595283303635671
20299,-1,bounce_resistance,-0.556,conflict,True,96.52,0.05079320516822942
20309,1,bounce_support,0.556,partial,True,70.74,0.23230910265013308
20362,1,bounce_support,1.0,full,True,84.51,0.10521580774863365
20389,-1,bounce_resistance,-1.0,conflict,True,85.13,0.027522125553659425
20452,-1,bounce_resistance,-0.556,conflict,True,95.77,0.23554906460175482
20492,1,bounce_support,0.556,partial,True,94.14,0.00392090733712098
20493,1,bounce_support,0.556,partial,True,94.59,0.1169693525714205
20501,-1,bounce_resistance,-0.556,conflict,True,95.67,0.4012734978240734
20534,1,bounce_support,0.778,partial,True,96.56,0.3299045655564386
20559,-1,bounce_resistance,-0.556,conflict,True,83.2,0.4434166169901542
20617,-1,bounce_resistance,-0.222,conflict,True,83.52,0.4495579906561914
20629,-1,bounce_resistance,-0.222,conflict,True,83.84,0.23481889537560144
20723,-1,bounce_resistance,0.111,partial,True,83.51,0.4606528689568729
20738,-1,bounce_resistance,0.111,partial,True,96.52,0.4340705943882501
20767,1,bounce_support,-0.111,conflict,True,76.6,0.04789087244926029
20786,-1,bounce_resistance,0.111,partial,True,94.17,0.10857330708034091
20796,-1,bounce_resistance,0.111,partial,True,96.04,0.3064445298917436
20805,1,bounce_support,-0.111,conflict,True,81.61,0.24143763147362743
20850,-1,bounce_resistance,0.111,partial,True,92.74,0.49860736965492214
20867,-1,bounce_resistance,0.111,partial,True,93.57,0.15025172084789387
20876,-1,bounce_resistance,0.111,partial,True,90.52,0.17338065490823307
20926,-1,bounce_resistance,0.111,partial,True,90.63,0.36117707798116444
20928,-1,bounce_resistance,0.111,partial,True,92.04,0.35422702123986805
20955,1,bounce_support,-0.111,conflict,True,89.48,0.448338528353002
20990,1,bounce_support,0.333,partial,True,73.1,0.3067332854950546
21007,1,bounce_support,0.333,partial,True,88.92,0.33197662108722253
21013,1,bounce_support,0.333,partial,True,96.15,0.4723154735429646
21049,-1,bounce_resistance,-0.333,conflict,True,84.71,0.3648233424126205
21070,-1,bounce_resistance,-0.111,conflict,True,97.93,0.3312878444505599
21108,1,bounce_support,0.333,partial,True,86.33,0.3517170405588386
21188,1,bounce_support,0.333,partial,True,87.6,0.13042623795187636
21226,1,bounce_support,1.0,full,True,94.41,0.40276401096945075
21298,1,bounce_support,1.0,full,True,96.07,0.07402385541542335
21421,-1,bounce_resistance,-0.778,conflict,True,90.15,0.3631550984196872
21431,-1,bounce_resistance,-0.778,conflict,True,87.02,0.42890540646819847
21451,-1,bounce_resistance,-0.556,conflict,True,94.85,0.3510142456388001
21506,-1,bounce_resistance,-0.556,conflict,True,93.33,0.48511345103952996
21542,1,bounce_support,0.556,partial,True,94.54,0.44309277225507304
21579,-1,bounce_resistance,-0.556,conflict,True,92.01,0.10782217836823364
21591,-1,bounce_resistance,-0.556,conflict,True,84.84,0.26431375972294546
21620,1,bounce_support,0.556,partial,True,83.66,0.3217363171613548
21636,-1,bounce_resistance,-0.556,conflict,True,94.62,0.21746634871557236
21664,1,bounce_support,0.556,partial,True,85.75,0.32127957020183645
21790,1,bounce_support,1.0,full,True,98.51,0.321045652388759
21791,1,bounce_support,1.0,full,True,98.15,0.18749116539219718
21803,1,bounce_support,1.0,full,True,90.76,0.367685814903721
21876,-1,bounce_resistance,-1.0,conflict,True,97.68,0.4210886163975751
21909,1,bounce_support,1.0,full,True,81.7,0.2833264141688399
21955,1,bounce_support,1.0,full,True,82.22,0.47432828884201605
21963,1,bounce_support,1.0,full,True,83.09,0.33957798392089844
22010,-1,bounce_resistance,-1.0,conflict,True,96.35,0.3811759848203823
22033,1,bounce_support,1.0,full,True,69.78,0.4497686085895056
22039,1,bounce_support,1.0,full,True,84.12,0.35921247035392156
22040,1,bounce_support,1.0,full,True,85.07,0.0350103898356433
22095,-1,bounce_resistance,-0.778,conflict,True,76.67,0.08935180038063878
22111,-1,bounce_resistance,-0.556,conflict,True,84.79,0.25197457580562255
22156,-1,bounce_resistance,-0.556,conflict,True,97.02,0.11512523513026468
22191,1,bounce_support,1.0,full,True,78.33,0.34292490116670876
22211,1,bounce_support,1.0,full,True,74.69,0.2686933707623
22262,-1,bounce_resistance,-1.0,conflict,True,95.27,0.4025243414682228
22293,1,bounce_support,1.0,full,True,86.38,0.3280268640752655
22359,-1,bounce_resistance,-0.556,conflict,True,96.75,0.3750961804093727
22434,1,bounce_support,0.778,partial,True,94.4,0.4931246871784182
22454,1,bounce_support,1.0,full,True,87.92,0.05076882701652632
22467,1,bounce_support,1.0,full,True,95.13,0.03421619595284721
22475,1,bounce_support,1.0,full,True,85.05,0.3100847757579327
22488,1,bounce_support,1.0,full,True,97.54,0.3906613320426976
22490,1,bounce_support,1.0,full,True,79.29,0.010744719263676154
22497,1,bounce_support,1.0,full,True,98.12,0.1615844266256404
22510,1,bounce_support,1.0,full,True,98.04,0.373949970043105
22556,1,bounce_support,1.0,full,True,96.43,0.46156752935002504
22577,1,bounce_support,1.0,full,True,97.98,0.42440810085466385
22580,1,bounce_support,1.0,full,True,97.47,0.47419869796767683
22599,1,bounce_support,1.0,full,True,97.21,0.18303390627906896
22630,-1,bounce_resistance,-1.0,conflict,True,95.61,0.21208405071103636
22654,1,bounce_support,1.0,full,True,95.87,0.10782116606342186
22673,1,bounce_support,1.0,full,True,94.72,0.4904808664200453
22774,1,bounce_support,1.0,full,True,94.49,0.3886431998968256
22786,1,bounce_support,1.0,full,True,96.61,0.26767567947672083
22852,-1,bounce_resistance,-1.0,conflict,True,85.11,0.10796542139713343
22877,1,bounce_support,1.0,full,True,89.22,0.18881451294781104
22951,1,bounce_support,1.0,full,True,92.1,0.24663183480821008
22995,1,bounce_support,1.0,full,True,88.05,0.22111233804347402
23033,1,bounce_support,1.0,full,True,96.21,0.32254010342735623
23041,1,bounce_support,1.0,full,True,76.07,0.16262280146157304
23067,1,bounce_support,1.0,full,True,86.37,0.3841284645837383
23112,1,bounce_support,1.0,full,True,94.44,0.38793387771174953
23130,1,bounce_support,1.0,full,True,83.95,0.047599540634143414
23194,1,bounce_support,1.0,full,True,92.17,0.21952464315607537
23197,1,bounce_support,1.0,full,True,89.44,0.1723799126354544
23235,-1,bounce_resistance,-1.0,conflict,True,80.83,0.49489118614760325
23294,-1,bounce_resistance,-0.778,conflict,True,92.39,0.0025731227346040665
23310,1,bounce_support,1.0,full,True,84.3,0.15877563386481192
23319,1,bounce_support,1.0,full,True,84.29,0.2224773622874367
23338,-1,bounce_resistance,-0.556,conflict,True,97.27,0.0006375988926396696
23339,-1,bounce_resistance,-0.556,conflict,True,96.27,0.4546213272737759
23346,-1,bounce_resistance,-0.556,conflict,True,96.24,0.33071930675201144
23425,-1,bounce_resistance,-0.556,conflict,True,96.26,0.418350455146593
23503,-1,bounce_resistance,-0.556,conflict,True,69.19,0.3041578957212639
23552,1,bounce_support,0.556,partial,True,76.12,0.2711571918885696
23559,1,bounce_support,0.556,partial,True,78.98,0.06785738032160231
23564,1,bounce_support,0.556,partial,True,100.0,0.36274314232514754
23574,1,bounce_support,0.556,partial,True,100.0,0.4183134196887207
23616,1,bounce_support,1.0,full,True,85.13,0.39171091571005306
23636,1,bounce_support,1.0,full,True,84.25,0.38697706445029056
23671,-1,bounce_resistance,-1.0,conflict,True,82.65,0.37496567891109595
23712,-1,bounce_resistance,-0.778,conflict,True,94.73,0.19789212005696344
23771,1,bounce_support,1.0,full,True,96.76,0.4379865700532671
23774,1,bounce_support,1.0,full,True,97.39,0.40514645844376723
23780,1,bounce_support,1.0,full,True,92.18,0.35678679754325515
23810,-1,bounce_resistance,-1.0,conflict,True,69.78,0.3999413307815823
23829,1,bounce_support,1.0,full,True,92.96,0.4316008802275393
23891,1,bounce_support,1.0,full,True,76.48,0.3390920057510771
23958,1,bounce_support,1.0,full,True,84.17,0.18701463674314694
23964,1,bounce_support,1.0,full,True,84.41,0.11857259364710189
23966,1,bounce_support,1.0,full,True,84.05,0.12655441367619735
24044,1,bounce_support,1.0,full,True,85.19,0.25387408275000634
24071,1,bounce_support,1.0,full,True,97.2,0.23082255061618023
24100,1,bounce_support,1.0,full,True,92.62,0.4434668738805574
24118,1,bounce_support,1.0,full,True,87.43,0.3991024095526258
24143,1,bounce_support,1.0,full,True,93.95,0.46083612998719187
24155,1,bounce_support,1.0,full,True,92.39,0.4597702653101593
24223,-1,bounce_resistance,-0.556,conflict,True,94.65,0.07347507084083536
24233,-1,bounce_resistance,-0.556,conflict,True,85.47,0.20901132520833265
24271,1,bounce_support,0.556,partial,True,78.52,0.13119742991942576
24319,-1,bounce_resistance,-1.0,conflict,True,74.82,0.46097477808412984
24326,-1,bounce_resistance,-1.0,conflict,True,86.73,0.0011959392636787637
24331,-1,bounce_resistance,-1.0,conflict,True,98.3,0.4725481710979147
24355,1,bounce_support,1.0,full,True,83.1,0.46343140023670637
24383,-1,bounce_resistance,-0.556,conflict,True,82.33,0.15341590664456825
24418,1,bounce_support,0.556,partial,True,84.4,0.06192775488065543
24424,1,bounce_support,0.556,partial,True,97.47,0.12129695696834697
24435,1,bounce_support,0.556,partial,True,97.64,0.3050622226479099
24449,-1,bounce_resistance,-0.556,conflict,True,96.07,0.4427423156393312
24510,1,bounce_support,0.778,partial,True,85.14,0.043329042689674135
24573,-1,bounce_resistance,-0.556,conflict,True,85.91,0.10385474546165835
24580,-1,bounce_resistance,-0.556,conflict,True,89.66,0.11730415079365593
24603,1,bounce_support,0.778,partial,True,83.73,0.15627318180395605
24612,1,bounce_support,1.0,full,True,77.78,0.03543933686865048
24617,1,bounce_support,1.0,full,True,73.34,0.09287557905939788
24625,1,bounce_support,1.0,full,True,95.17,0.35967414867230707
24654,1,bounce_support,1.0,full,True,97.23,0.0315209189764138
24711,1,bounce_support,1.0,full,True,75.61,0.37590429889373844
24716,1,bounce_support,1.0,full,True,83.2,0.44579865470367797
24741,1,bounce_support,1.0,full,True,94.11,0.39190447081680146
24795,1,bounce_support,1.0,full,True,81.72,0.34941975741558406
24867,1,bounce_support,1.0,full,True,82.64,0.3609400616414263
24883,1,bounce_support,1.0,full,True,97.84,0.48507202039217645
24974,-1,bounce_resistance,-0.556,conflict,True,83.27,0.2413421294992071
25020,1,bounce_support,1.0,full,True,95.36,0.19030426265486955
25027,1,bounce_support,1.0,full,True,97.65,0.11626723802659321
25056,-1,bounce_resistance,-0.778,conflict,True,96.16,0.15576741291077123
25086,1,bounce_support,0.778,partial,True,85.18,0.4007092198763679
25147,1,bounce_support,1.0,full,True,92.77,0.4281770774762475
25165,1,bounce_support,1.0,full,True,98.99,0.26027729920939563
25210,1,bounce_support,1.0,full,True,95.69,0.41903249727339154
25232,-1,bounce_resistance,-1.0,conflict,True,84.46,0.180271251627223
25260,1,bounce_support,1.0,full,True,91.07,0.48324056446533054
25320,-1,bounce_resistance,-0.556,conflict,True,94.78,0.44508344222791424
25364,-1,bounce_resistance,-0.556,conflict,True,89.66,0.3707447264844244
25406,-1,bounce_resistance,-0.556,conflict,True,94.1,0.429613079555712
25439,-1,bounce_resistance,-0.556,conflict,True,83.05,0.3800737270745991
25467,-1,bounce_resistance,-0.222,conflict,True,82.58,0.49563521677595523
25511,-1,bounce_resistance,0.111,partial,True,83.79,0.4973739480935132
25520,-1,bounce_resistance,0.111,partial,True,84.61,0.3678682252702766
25565,-1,bounce_resistance,0.111,partial,True,96.55,0.26562914608061955
25567,-1,bounce_resistance,0.111,partial,True,93.98,0.10285839993675304
25640,1,bounce_support,-0.111,conflict,True,81.76,0.31640167499474847
25701,-1,bounce_resistance,0.111,partial,True,96.26,0.06041292578168574
25712,-1,bounce_resistance,0.111,partial,True,100.0,0.24394420518218005
25737,-1,bounce_resistance,0.111,partial,True,97.51,0.1297217485736078
25770,-1,bounce_resistance,0.111,partial,True,92.16,0.3700918339549082
25803,-1,bounce_resistance,0.111,partial,True,94.09,0.4937395451896671
25815,1,bounce_support,-0.111,conflict,True,95.27,0.38307230668995274
25877,-1,bounce_resistance,0.111,partial,True,95.64,0.4021629694083465
25906,-1,bounce_resistance,0.111,partial,True,85.85,0.3863934546825595
25986,-1,bounce_resistance,0.111,partial,True,84.26,0.2745175297592367
25990,-1,bounce_resistance,0.111,partial,True,94.91,0.15408383441681156
26044,1,bounce_support,-0.111,conflict,True,95.39,0.3333958276815361
26075,1,bounce_support,0.333,partial,True,83.74,0.26377406605391474
26082,1,bounce_support,0.333,partial,True,89.91,0.4162563346937916
26093,1,bounce_support,0.333,partial,True,96.53,0.2689685719374155
26132,1,bounce_support,0.333,partial,True,80.33,0.4121876593394977
26186,-1,bounce_resistance,-0.333,conflict,True,89.15,0.44856864782831396
26242,1,bounce_support,0.333,partial,True,81.9,0.2330164787009818
26273,1,bounce_support,0.333,partial,True,82.89,0.3349050673994318
26315,1,bounce_support,0.333,partial,True,86.12,0.41164888284960044
26317,1,bounce_support,0.333,partial,True,88.35,0.033937301552696565
26361,1,bounce_support,0.333,partial,True,94.36,0.11047212649555359
26382,1,bounce_support,0.333,partial,True,93.07,0.17187940195763232
26490,-1,bounce_resistance,-0.222,conflict,True,81.94,0.2536734886500222
26529,-1,bounce_resistance,0.111,partial,True,83.9,0.48053402499116643
26536,-1,bounce_resistance,0.111,partial,True,88.56,0.27542442183865634
26549,-1,bounce_resistance,0.111,partial,True,95.63,0.41676760260812257
26586,1,bounce_support,0.444,partial,True,85.53,0.2700296199723905
26590,1,bounce_support,0.444,partial,True,82.44,0.22597086510432146
26604,1,bounce_support,0.667,partial,True,98.37,0.40108184303263694
26674,-1,bounce_resistance,0.111,partial,True,86.99,0.44409764167941057
